"Px
Code",ID,"Medication
Description","Unit
Price"
250000007,120447,sodium bicarbonate 0.5 mEq/mL (4.2 %) solution 5 mL Vial,65.5
250000007,120475,calcium chloride 100 mg/mL (10 %) solution 10 mL Vial,106.29
250000007,120475,calcium chloride 100 mg/mL (10 %) solution 100 mL Vial,110.45
250000007,120651,miconazole 200 mg suppository 3 each Box,45.78
250000007,120795,miscellaneous medical supply misc 200 each Packet,5.25
250000007,120912,ethanol (ethyl alcohol) 98 % solution 5 mL Vial,363.38
250000007,121,acetone (bulk) liquid 500 mL Bottle,141.25
250000007,122009,fluticasone-vilanterol 100-25 mcg/actuation blister with device 28 each BLIST PACK,63.03
250000007,122038,niMODipine 60 mg/20 mL solution 20 mL Cup,115.98
250000007,122038,niMODipine 60 mg/20 mL solution 473 mL Bottle,116.05
250000007,122531,alum  ammonium (bulk) powder 340 g Jar,53.1
250000007,122690,cloBAZam 2.5 mg/mL suspension 120 mL Bottle,36.19
250000007,122690,cloBAZam 2.5 mg/mL suspension 4 mL Syringe,36.19
250000007,122690,cloBAZam 2.5 mg/mL suspension 8 mL Cup,36.19
250000007,122690,cloBAZam 2.5 mg/mL suspension 2 mL Syringe,36.19
250000007,122690,cloBAZam 2.5 mg/mL suspension 1 mL Syringe,36.19
250000007,122735,cholestyramine-aspartame 4 gram powder in packet 60 each Packet,11.7
250000007,122735,cholestyramine-aspartame 4 gram powder in packet 1 each Packet,11.7
250000007,123439,balanced salt solution solution 500 mL Bag,22.5
250000007,123439,balanced salt solution solution 15 mL Bottle,15.29
250000007,123439,balanced salt solution solution 500 mL Bottle,22.5
250000007,123537,sodium chloride-aloe vera spray non-aerosol 22 mL Bottle,18.4
250000007,12370,niCARdipine 2.5 mg/mL solution 10 mL Vial,98.49
250000007,123851,compound veh.susp sugar-free 1 suspension 473 mL Bottle,54.58
250000007,123853,phenol 89% 89 % swab 30 each Packet,22.03
250000007,124204,poractant alfa 80 mg/mL suspension 3 mL Vial,"2,152.69"
250000007,124804,PD-2 7.5% icodextrin Ca 3.5 mEq/L- Mg 0.5 mEq/L Ca 3.5 mEq/L- Mg 0.5 mEq/L solution 2 000 mL Flex Cont,85
250000007,124860,pramlintide 1 500 mcg/1.5 mL pen injector 1.5 mL Syringe,"1,162.37"
250000007,124865,liraglutide 0.6 mg/0.1 mL (18 mg/3 mL) pen injector 3 mL Syringe,802.01
250000007,124926,polidocanol 1 % foam 45 mL Box,63.4
250000007,124991,SUMAtriptan 4 mg/0.5 mL cartridge 1 mL KIT-REFILL,477.38
250000007,125036,umeclidinium-vilanterol 62.5-25 mcg/actuation blister with device 14 each BLIST PACK,67.84
250000007,125268,thrombin-fibrinogn-aprotin-cal 4 mL syringe 4 mL Syringe,5.04
250000007,125332,benzoin-aloe vera-storax-tolu balsam 10-2-8-4 % tincture 58 mL Bottle,11.14
250000007,125429,posaconazole 300 mg/16.7 mL solution 16.7 mL Vial,929.56
250000007,126092,articaine-EPINEPHrine bitart 4 %- 1:100 000 cartridge 1.7 mL Cartridge,38.4
250000007,1262,caffeine-sodium benzoate 250 mg/mL (125 mg/mL caffeine) solution 2 mL Vial,63.75
250000007,126285,anakinra 100 mg/0.67 mL syringe 0.67 mL Syringe,455.02
250000007,126579,dantrolene 50 mg/mL suspension for reconstitution 1 each Vial,"4,987.75"
250000007,126660,amino acid 10 % no.6 10 % parenteral solution 500 mL Bag,676.25
250000007,126786,amino acid (PREMASOL) 10 % parenteral solution 500 mL Flex Cont,709.5
250000007,126889,methyl salicylate-menthol 29-7.6 % ointment 99.2 g Jar,16.24
250000007,126967,lidocaine-EPINEPHrine bitartrate 2 %-1:100 000 cartridge 1.7 mL Cartridge,40.13
250000007,127188,saliva stimulant spray non-aerosol 44.3 mL Bottle,18.75
250000007,127193,lidocaine HCl 2 % jelly in applicator 5 mL VIAL/KIT,19.7
250000007,127193,lidocaine HCl 2 % jelly in applicator 10 mL VIAL/KIT,14.68
250000007,127193,lidocaine HCl 2 % jelly in applicator 6 mL Syringe,15.08
250000007,127262,prismaSOL BGK 4/2.5 K (4 mEq/L)-Ca (2.5)-Mg (1.5) solution 5 000 mL Bag,231.25
250000007,127331,tiotropium 2.5 mcg/actuation mist 4 g AER W/ADAP,"1,087.16"
250000007,127350,umeclidinium 62.5 mcg/actuation blister with device 7 each BLIST PACK,74.04
250000007,127568,levETIRAcetam 500 mg/5 mL (5 mL) solution 5 mL Cup,10.92
250000007,127603,MenB: meningococcal B 120 mcg/0.5 mL syringe 0.5 mL Syringe,166.71
250000007,127662,chromium chloride 4 mcg/mL solution 10 mL Vial,106.29
250000007,127665,potassium phosphates 3 mmol/mL solution 15 mL Vial,91.97
250000007,127665,potassium phosphates 3 mmol/mL solution 5 mL Vial,67.3
250000007,127665,potassium phosphates 3 mmol/mL solution 50 mL Vial,169.44
250000007,127668,pyridostigmine bromide 5 mg/mL solution 2 mL AMPUL,133.51
250000007,127878,liraglutide 3 mg/0.5 mL (18 mg/3 mL) pen injector 3 mL Syringe,685.24
250000007,127962,Ora-Suspend suspension 473 mL Bottle,54.58
250000007,127972,secukinumab 150 mg/mL pen injector 1 mL Syringe,"11,201.40"
250000007,12799,povidone-iodine 0.3 % solution 274 mL Bottle,11.59
250000007,128030,norepinephrine 16 mcg/mL solution 250 mL Bag,197.13
250000007,128033,norepinephrine 16 mcg/mL solution 250 mL Bag,203.63
250000007,128328,norepinephrine 1 mg/mL solution 4 mL Vial,105.15
250000007,128477,phenol 1.5 % liquid 29.57 mL Bottle,131.31
250000007,128589,sodium citrate 4 % (3 mL) syringe 3 mL Syringe,35.3
250000007,128825,compounding vehicle susp no.11 suspension 473 mL Bottle,45.36
250000007,128946,fentaNYL (PF) 1 500 mcg/30 mL (50 mcg/mL) patient control.analgesia soln 30 mL Cartridge,87.75
250000007,128946,fentaNYL (PF) 1 500 mcg/30 mL (50 mcg/mL) patient control.analgesia soln 30 mL Vial,161.43
250000007,129115,tetracaine (PF) 0.5 % drops 4 mL DROP BTL,38.42
250000007,129115,tetracaine (PF) 0.5 % drops 2 mL DROP BTL,19.59
250000007,129179,sodium bicarbonate 150 mEq solution 1 150 mL Bag,243.44
250000007,129425,methohexital (PF) 10 mg/mL syringe 10 mL Syringe,86.21
250000007,129514,heparin 10 Units/mL parenteral solution 500 mL Bag,94.13
250000007,129613,phenylephrine 80 mcg/mL solution 250 mL Bag,103.88
250000007,129696,calcium phos  tribasic (bulk) 100 % powder 500 g Jar,107.5
250000007,129696,calcium phos  tribasic (bulk) 100 % powder 250 mg Bottle,58.75
250000007,129696,calcium phos  tribasic (bulk) 100 % powder 500 mg Bottle,107.5
250000007,129730,erythrosine (bulk) 100 % powder 40 mg Jar,184.59
250000007,129753,lactulose 10 gram/15 mL (15 mL) solution 15 mL Cup,6.73
250000007,129956,isoflurane 99.9 % liquid 100 mL Bottle,102.58
250000007,130322,shampoo (hypoallergenic) shampoo 355 mL Bottle,22.4
250000007,130409,dextrose 9.8% with amino acid 3.31%  fats 3.9% and electrolytes (Kabiven) emulsion 1 540 mL Bag,806.31
250000007,130409,dextrose 9.8% with amino acid 3.31%  fats 3.9% and electrolytes (Kabiven) emulsion 2 053 mL Bag,822.45
250000007,130409,dextrose 9.8% with amino acid 3.31%  fats 3.9% and electrolytes (Kabiven) emulsion 1 026 mL Bag,764.91
250000007,130409,dextrose 9.8% with amino acid 3.31%  fats 3.9% and electrolytes (Kabiven) emulsion 2 566 mL Bag,883.47
250000007,130410,dextrose 6.8% with amino acid 2.36%  fat 3.5% and electrolytes (Perikabiven) emulsion 1 440 mL Bag,765.92
250000007,130410,dextrose 6.8% with amino acid 2.36%  fat 3.5% and electrolytes (Perikabiven) emulsion 1 920 mL Bag,791.12
250000007,130410,dextrose 6.8% with amino acid 2.36%  fat 3.5% and electrolytes (Perikabiven) emulsion 2 400 mL Bag,863.8
250000007,1306,calcium chloride 100 mg/mL syringe 10 mL Syringe,47.06
250000007,13093,promethazine (bulk) 100 % powder 25 g Jar,196.5
250000007,131048,acetaminophen 32 mg/mL syringe 2 mL Syringe,0.5
250000007,131693,fluticasone-vilanterol 200-25 mcg/act blister with device 28 each BLIST PACK,63.03
250000007,13583,tetracaine HCl (bulk) powder 25 g Jar,62
250000007,13713,glutamine (bulk) powder 1 000 g Jar,"273,060.00"
250000007,13713,glutamine (bulk) powder 112 g Bottle,305.57
250000007,14123,balanced salt solution plus solution 500 mL Bottle,220.88
250000007,14979,bacteriostatic water for solution 30 mL Vial,39.2
250000007,15027,nicotine 10 mg/mL spray non-aerosol 10 mL Bottle,391.21
250000007,15119,sevoflurane liquid 250 mL Bottle,302.13
250000007,15858,nitroglycerin 25 mg/250 mL (100 mcg/mL) solution 250 mL Bottle,102.13
250000007,15859,nitroglycerin 200 mcg/mL solution 250 mL Bottle,103.88
250000007,16070,ipratropium 0.03 % spray non-aerosol 30 mL CANISTER,145.02
250000007,16071,ipratropium 42 mcg (0.06 %) spray non-aerosol 15 mL CANISTER,134.34
250000007,16169,CISatracurium 10 mg/mL conc. (ICU USE ONLY) solution 20 mL Vial,462.1
250000007,162802,sacubitril-valsartan 24-26 mg tablet 60 each Bottle,29.72
250000007,162802,sacubitril-valsartan 24-26 mg tablet 100 each BLIST PACK,29.72
250000007,162802,sacubitril-valsartan 24-26 mg tablet 1 each BLIST PACK,29.72
250000007,162803,sacubitril-valsartan 49-51 mg tablet 60 each Bottle,29.72
250000007,162803,sacubitril-valsartan 49-51 mg tablet 1 each BLIST PACK,29.72
250000007,162804,sacubitril-valsartan 97-103 mg tablet 60 each Bottle,29.72
250000007,162804,sacubitril-valsartan 97-103 mg tablet 100 each BLIST PACK,28.13
250000007,162804,sacubitril-valsartan 97-103 mg tablet 1 each BLIST PACK,28.13
250000007,163106,evolocumab 140 mg/mL syringe 1 mL Syringe,"1,476.45"
250000007,163412,idaruCIZUmab 2.5 gram/50 mL solution 50 mL Vial,"5,318.75"
250000007,163529,compounding vehicle susp no.19 suspension 473 mL Bottle,54.58
250000007,163533,compound vehicle susp SF no.20 suspension 473 mL Bottle,140.67
250000007,165206,sugammadex 100 mg/mL solution 2 mL Vial,338.17
250000007,165206,sugammadex 100 mg/mL solution 5 mL Vial,531.06
250000007,165276,Phoxillum B22K 4/0 dialysis solution K (4)-Mg (1.5 mEq/L)-PO4 (1) solution 5 000 mL Bag,141.25
250000007,166069,zinc sulfate heptahydrat(bulk) 100 % powder 500 g Jar,101
250000007,167469,HYDROmorphone 60 mg/30 mL (2 mg/mL) pt controlled analgesia syring 30 mL Syringe,143.19
250000007,16880,cellulose 80 % powder 240 g Jar,33.08
250000007,169245,mepivacaine 30 mg/mL (3 %) cartridge 1.7 mL Cartridge,37.36
250000007,17037,amitriptyline powder 25 g Jar,5
250000007,170725,Leech (Medicinal) 1 each Package,60.38
250000007,17113,amphotericin B powder 5 g Jar,155.15
250000007,171424,fat emulsion soy-mct-olive & fish oil 20 % emulsion 500 mL Bag,226.38
250000007,171424,fat emulsion soy-mct-olive & fish oil 20 % emulsion 250 mL Bag,207.69
250000007,171879,methylene blue 0.5 % (5 mg/mL) solution 10 mL AMPUL,531.2
250000007,17204,NIFEdipine powder 0.3 g Jar,11.72
250000007,17204,NIFEdipine powder 100 g Jar,629.7
250000007,17204,NIFEdipine powder 5 g Jar,114
250000007,175391,lidocaine-EPINEPHrine 1.5 %-1:200 000 solution 5 mL AMPUL,38.58
250000007,176352,enalapril 1 mg/mL solution 150 mL Bottle,"1,437.45"
250000007,178574,clindamycin in NaCl 0.9% 600 mg/50 mL piggyback 50 mL Bag,83.14
250000007,178575,clindamycin per 300 mg,94.43
250000007,179225,phenol 89 % solution 10 mL Vial,215.68
250000007,179989,lidocaine-racepinep-tetracaine 4-0.05-0.5 % gel 3 mL Syringe,71.21
250000007,18072,dimethyl sulfoxide 99.99 % liquid 500 mL Bottle,7.89
250000007,18072,dimethyl sulfoxide 99.99 % liquid 5 mL Bottle,31.46
250000007,181122,fluticasone-umeclidinium-vilanterol 100-62.5-25 mcg/actuation blister with device 28 each BLIST PACK,68.73
250000007,18259,trace elements (adult conc.) (Zn-Cu-Se-Mn-Cr) 5 mg-1000 mcg-60 mcg-500 mcg-10 mcg/mL solution 10 mL Vial,109.77
250000007,18260,trace elements (adult) (Zn-Cu-Se-Mn-Cr) 1 mg-400 mcg-20 mcg-100 mcg-4 mcg/mL solution 10 mL Vial,89.85
250000007,18267,trace elements (neonatal) Cr-Cu-Mn-Zn 0.85 mcg-0.1 mg -25mcg-1.5mg/mL solution 2 mL Vial,59.34
250000007,18398,remifentanil 1 mg/mL recon soln 1 each Vial,280.35
250000007,18400,remifentanil 1 mg/mL recon soln 1 each Vial,402.49
250000007,186060,sterile talc 4 gram suspension for reconstitution 1 each Vial,505
250000007,18908,nitroPRUSSide 25 mg/mL solution 2 mL Vial,825.05
250000007,189704,amino acid (CLINISOL) 15 % parenteral solution 2 000 mL Bag,804
250000007,191033,fish oil triglycerides emulsion 10 % emulsion 50 mL Bottle,302.91
250000007,19153,citrulline (bulk) powder 100 g Jar,133.5
250000007,19490,iodine-sodium iodide 2 % tincture 473 mL Bottle,127.64
250000007,19490,iodine-sodium iodide 2 % tincture 30 mL Bottle,54.31
250000007,19636,phenylephrine 10 % drops 5 mL DROP BTL,172.26
250000007,19696,benzocaine 20 % aerosol spray 57 g Can,142.44
250000007,19704,carbachol 0.01 % solution 1.5 mL Vial,50.88
250000007,19720,flunisolide 25 mcg/spray (0.025%) spray non-aerosol 25 mL SQUEEZ BTL,219.01
250000007,19733,ketorolac 0.5 % drops 5 mL DROP BTL,157.14
250000007,19791,povidone-iodine 5 % solution 1 mL DROP BTL,15.47
250000007,19791,povidone-iodine 5 % solution 30 mL Bottle,35.24
250000007,2025,cyclopentolate 1 % drops 2 mL DROP BTL,67.12
250000007,2025,cyclopentolate 1 % drops 15 mL DROP BTL,108.7
250000007,20813,edetate disodium (bulk) 100 % powder 500 g Jar,84.75
250000007,21585,ketoconazole 1 % shampoo 200 mL Bottle,103.55
250000007,21885,phentolamine mesylate (bulk) powder 0.1 g Jar,580
250000007,21885,phentolamine mesylate (bulk) powder 1 g Jar,684.61
250000007,21905,mometasone 50 mcg/actuation spray non-aerosol 17 g CANISTER,421.04
250000007,21905,mometasone 50 mcg/actuation spray non-aerosol 17 g Bottle,193.48
250000007,22133,fenoldopam 10 mg/mL solution 1 mL AMPUL,810.85
250000007,22532,interferon beta-1a 44 mcg/0.5 mL syringe 0.5 mL Syringe,234.04
250000007,22605,hydroxypropyl cellulose powder 100 g Jar,75
250000007,22776,cocaine 100 % crystals 5 g Jar,"1,530.96"
250000007,22776,cocaine 100 % crystals 1 g Jar,410.04
250000007,22862,dilTIAZem HCl (bulk) powder 25 g Jar,205
250000007,22986,ciprofloxacin-hydrocortisone 0.2-1 % drops suspension 10 mL DROP BTL,915.25
250000007,23101,ketamine (bulk) 100 % powder 25 g Jar,167.3
250000007,23101,ketamine (bulk) 100 % powder 100 g Jar,657.6
250000007,2336,dexamethasone sod phos (bulk) 100 % powder 25 g Jar,"1,815.00"
250000007,2359,D20W 20 % parenteral solution 500 mL Bag,185.75
250000007,2361,dextrose 25 % 25 % syringe 10 mL Syringe,64.76
250000007,2365,dextrose 50% per 500 mL,83.4
250000007,2367,dextrose 70 % parenteral solution 2 000 mL Bag,103
250000007,23968,mycophenolate 33.3 mg/mL recon soln 1 each Vial,259.63
250000007,24049,sodium nitrite 30 mg/mL solution 10 mL Vial,339.25
250000007,24933,methoxsalen 20 mcg/mL solution 10 mL Vial,"1,228.55"
250000007,25174,hetastarch 6 % in 0.9 % NaCl 6 % solution 500 mL Bag,187.38
250000007,25408,allopurinol 20 mg/mL recon soln 1 each Vial,"6,258.75"
250000007,25919,ganirelix 250 mcg/0.5 mL syringe 0.5 mL Syringe,630.18
250000007,27047,poractant alfa 80 mg/mL suspension 1.5 mL Vial,"1,147.84"
250000007,27430,pentamidine 100 mg/mL recon soln 1 each Vial,388.71
250000007,27509,alprostadil 250 mcg suppository 6 each Box,103.77
250000007,27510,alprostadil 500 mcg suppository 6 each Box,56.12
250000007,27511,alprostadil 1 000 mcg suppository 6 each Box,34.18
250000007,27663,fluorescein sodium 1 mg strip 100 each Box,5.59
250000007,27796,PD 1.5 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 6 000 mL Flex Cont,89
250000007,27796,PD 1.5 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 2 000 mL Flex Cont,96
250000007,27796,PD 1.5 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 2 500 mL Bag,96
250000007,27796,PD 1.5 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 2 000 mL Bag,194.79
250000007,27797,PD-2 1.5 % dextrose Ca 3.5 mEq/L- Mg 0.5 mEq/L Ca 3.5 mEq/L- Mg 0.5 mEq/L solution 1 000 mL Flex Cont,103
250000007,27797,PD-2 1.5 % dextrose Ca 3.5 mEq/L- Mg 0.5 mEq/L Ca 3.5 mEq/L- Mg 0.5 mEq/L solution 2 000 mL Flex Cont,85.5
250000007,27797,PD-2 1.5 % dextrose Ca 3.5 mEq/L- Mg 0.5 mEq/L Ca 3.5 mEq/L- Mg 0.5 mEq/L solution 2 500 mL Bag,85.5
250000007,27800,PD 2.5 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 6 000 mL Flex Cont,89
250000007,27800,PD 2.5 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 2 000 mL Flex Cont,96
250000007,27800,PD 2.5 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 2 500 mL Bag,96
250000007,27801,PD-2 2.5 % dextrose Ca 3.5 mEq/L- Mg 0.5 mEq/L solution 2 500 mL Bag,101.25
250000007,27804,PD 4.25 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 6 000 mL Flex Cont,89
250000007,27804,PD 4.25 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 2 000 mL Flex Cont,96
250000007,27804,PD 4.25 % dextrose Low Ca 2.5 mEq/L- Mg 0.5 mEq/L Ca 2.5 mEq/L- Mg 0.5 mEq/L solution 2 500 mL Bag,96
250000007,27886,povidone-iodine 10 % swab 25 each PF APPLI,6.38
250000007,28113,electrolyte-A parenteral solution 500 mL Bag,82
250000007,28113,electrolyte-A parenteral solution 1 000 mL Bag,82
250000007,28235,Pentamidine non-comp unit,361.38
250000007,28245,zanamivir 5 mg/actuation blister with device 20 each Box,59.55
250000007,28400,sterile water parenteral solution 1 000 mL Bag,92.5
250000007,28400,sterile water parenteral solution 2 000 mL Bag,89
250000007,28452,trichloroacetic acid 25 % recon soln 5 mL Bottle,47.57
250000007,29676,sodium chloride 0.65 % aerosol spray 44 mL SQUEEZ BTL,4.46
250000007,29805,esmolol 10 mg/mL parenteral solution 250 mL Bag,944.25
250000007,29805,esmolol 10 mg/mL parenteral solution 250 mL Flex Cont,944.25
250000007,30183,lidocaine 4 % kit 1 each KIT,120.68
250000007,3059,ferric subsulfate 20 to 22 gram/100 mL solution 30 mL Bottle,171.2
250000007,30807,fentaNYL 10 mcg/mL solution 250 mL Bag,144.69
250000007,30862,fentaNYL 2 mcg/mL  bupivacaine 0.125 % (PF) in NaCl 0.9 % 2 mcg/mL- 0.125 % solution 250 mL Bag,174.75
250000007,30863,fentaNYL-bupivacaine 2 mcg/mL-0.1% solution 250 mL Bag,202
250000007,30863,fentaNYL-bupivacaine 2 mcg/mL-0.1% solution 100 mL Bag,90.05
250000007,31087,ceFAZolin 300 g recon soln 1 each Flex Cont,762.5
250000007,3216,fluPHENAZine 2.5 mg/mL solution 10 mL Vial,51.96
250000007,3232,folic acid 5 mg/mL solution 10 mL Vial,119.91
250000007,3493,glycine urologic solution 1.5 % solution 3 000 mL Bottle,71
250000007,35639,esmolol 20 mg/mL parenteral solution 100 mL Bag,"1,161.75"
250000007,35639,esmolol 20 mg/mL parenteral solution 100 mL Flex Cont,"1,161.75"
250000007,35699,moxifloxacin 0.5 % drops 3 mL DROP BTL,147.39
250000007,35709,omeprazole (bulk) 100 % powder 25 g Jar,279.75
250000007,36332,anticoagulant citrate dextrose solution 1 000 mL Flex Cont,92.5
250000007,36332,anticoagulant citrate dextrose solution 1 000 mL Bag,92.5
250000007,36576,ciprofloxacin-dexamethasone 0.3-0.1 % drops suspension 1 mL DROP BTL,188.05
250000007,36576,ciprofloxacin-dexamethasone 0.3-0.1 % drops suspension 7.5 mL DROP BTL,694.1
