Off ID,Supply Name,Contact Date,Charge Code ID,Charge Code Name,Billed Charge
20094084,SCREW LOCKING SLF-TAP 5.0X46MM,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,517.44
20092136,SCREW LOCKING SLF-TAP 3.5X70MM,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,520.52
20092134,SCREW LOCKING SLF-TAP 3.5X90MM,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,520.52
20086334,CONNECTOR SUTURELESS PUMP,06/12/2018,27010435,HC OR 278 C1755 CATHETER INTRASPINAL ,525
20091143,SCREW CANNUL PT LP 4.5 X 45MM ,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525
20091617,SCREW FIXATION SHIM LANX,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525
20087849,SCREW LO PRO 4.5X45 ARTHREX,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525
20091008,SCREW PPS LOCK 6.25MM,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525
20094708,SCREW QCK FX TI CANC PT 3.0X16,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525
20094709,SCREW QCK FX TI CANC PT 3.0X18,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525
20091595,SCREW SET UNIVERSAL LANX,05/17/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525
20092356,SCREW STANDARD ANCHORAGE 3X18 ,03/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525
20081045,PLATE COLLAR LCP 10 HOLE 117MM,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525.28
20090621,PLATE TUBULAR LCP 8HOLE 93MM,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,525.28
20094171,SCREW ANGLE LOCKING 5.0M X 30M,06/28/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20094061,SCREW ANGLE LOCKING 5.0M X 34M,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20094060,SCREW ANGLE LOCKING 5.0M X 36M,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20092330,SCREW ANGLE LOCKING 5.0M X 40M,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20094170,SCREW ANGLE LOCKING 5.0M X 50M,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20094169,SCREW ANGLE LOCKING 5.0M X 60M,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20092331,SCREW ANGLE LOCKING 5.0M X 70M,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20092333,SCREW ANGLE LOCKING 5.0M X 75M,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20092831,SCREW ANGLE LOCKING 5.0M X 80M,05/08/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20092892,SCREW ANGLE LOCKING 5.0M X 85M,05/21/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,527.24
20085605,SCREW LOCKING SLF-TAP 5.0X38MM,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,529.2
20087970,SCREW LOCKING SLF-TAP 3.5X65MM,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,532.35
20087967,SCREW LOCKING SLF-TAP 3.5X75MM,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,532.35
20087968,SCREW LOCKING SLF-TAP 3.5X80MM,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,532.35
20087969,SCREW LOCKING SLF-TAP 3.5X85MM,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,532.35
20085814,PLATE COMP BROAD 4.5 12 H/199 ,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,532.385
20095556,END CAP HUMER NAIL TI GREY 5M ,02/07/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,535.92
20095949,SCREW CANNULAT 4.0X36MM,07/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20095959,SCREW CANNULAT 4.0X38MM,09/12/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088736,SCREW CANNULATED 4.0 12MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088740,SCREW CANNULATED 4.0 14MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088742,SCREW CANNULATED 4.0 16MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088743,SCREW CANNULATED 4.0 18MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088744,SCREW CANNULATED 4.0 20MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088745,SCREW CANNULATED 4.0 22MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088748,SCREW CANNULATED 4.0 24MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088750,SCREW CANNULATED 4.0 26MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088753,SCREW CANNULATED 4.0 28MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088754,SCREW CANNULATED 4.0 30MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088755,SCREW CANNULATED 4.0 32MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088756,SCREW CANNULATED 4.0 34MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20086876,SCREW CANNULATED 4.0 40MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088757,SCREW CANNULATED 4.0 44MM SYNT,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20090245,SCREW CANNULATED THR 4.0 46MM ,07/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088758,SCREW CANNULATED THR 4.0 48MM ,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20088759,SCREW CANNULATED THR 4.0 50MM ,06/28/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,546.21
20097934,SCREW 3.0 CORTICAL 24MM,01/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,553
20097847,SCREW CORTEX 3.0X22MM,12/12/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,553
20097844,SCREW CORTEX 3.0X32MM,12/12/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,553
20097769,SCREW CORTICAL,12/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,553
20096940,SCREW CORTICAL LOW PROFILE3X20,04/13/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,553
20097770,SCREW LO PRO TI CORTEX2.4X24MM,12/04/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,553
0192365,CATHETER HEMODIALYSIS ACCESSOR,02/07/2017,27010434,HC OR 278 C1750 CATH HEMODIALYSIS LONG TERM,558.6
66S3556,SUTURE BIO TAK 2.4 AR1934-24,06/03/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,560
20091511,SUTURE BIO TAK DISP 2.4 AR1934,06/20/2017,27010964,HC OR 272 STERILE SURG SUPPLIES,560
20091642,SCREW LOCK T7 2.7X20MM VARIAX ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,565.6
20091643,SCREW LOCK T7 2.7X26MM VARIAX ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,565.6
20091644,SCREW LOCK T7 2.7X32MM VARIAX ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,565.6
20091560,SCREW LOCK T10 3.5X26MM VARIAX,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,566.825
20091561,SCREW LOCK T10 3.5X30MM VARIAX,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,566.825
20098412,WIREGUIDE BALLOON 13.5-15.5,05/31/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,570.5
20098080,WIREGUIDE BALLOON 6-8,02/07/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,570.5
20098082,WIREGUIDED BALLOON 11-13,02/07/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,570.5
20098083,WIREGUIDED BALLOON 15-18,02/07/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,570.5
20098084,WIREGUIDED BALLOON 18-20,02/07/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,570.5
20098081,WIREGUIDED BALLOON 8-10,02/07/2018,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,570.5
20091567,SCREW LOCK T10 3.5X12MM VARIAX,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,574
20096523,SCREW 3.5 MM VARI ANGLE LCK 20,12/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20095057,SCREW 3.5 MM VARI ANGLE LCK 22,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20096724,SCREW ANGLE LOCKING 3.5 X 12,02/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20093634,SCREW ANGLE LOCKING 3.5 X 34,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20093635,SCREW ANGLE LOCKING 3.5 X 36,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20094416,SCREW ANGLE LOCKING 3.5 X 38,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20094415,SCREW ANGLE LOCKING 3.5 X 40,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20094414,SCREW ANGLE LOCKING 3.5 X 54,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20096723,SCREW ANGLE LOCKING 3.5 X 56,02/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20093636,SCREW ANGLE LOCKING 3.5 X 65,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20094413,SCREW ANGLE LOCKING 3.5 X 85,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20095958,SCREW LO PRO SH 4X24 THR CAN,07/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20097777,SCREW QCK FX TI CANC PT 4.0X38,01/05/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,577.5
20090659,END CAP HUMERAL SPIRALNAIL 0MM,08/22/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,584.08
20098071,SPHINCHTEROTOME 30MM,02/07/2018,27010439,HC OR 278 C1769 GUIDEWIRE,588
20096293,SCREW BONE,10/26/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,595
20083611,SCREW COMPRESSION T2 HOW,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,595
20097551,PLATE 1.3 TI STRT 6HOLE 23MM,09/06/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,609.56
20098263,PLATE 1.5MM TI 6HOLE 29MM,03/29/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,609.56
20096251,CENTRALIZER DISTAL 11MM,08/09/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,611.1
20094922,CENTRALIZER DISTAL 12MM,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,611.1
20096770,CENTRALIZER DISTAL 13MM,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,611.1
20096830,CENTRALIZER DISTAL 14MM,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,611.1
20094783,CENTRALIZER DISTAL 9MM,03/07/2018,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,611.1
20097762,BONE TAP CANNULATED 4.5MM,12/04/2017,27010439,HC OR 278 C1769 GUIDEWIRE,612.5
20090670,RING MALYUGIN,03/02/2017,27010964,HC OR 272 STERILE SURG SUPPLIES,612.5
20090951,SCREW LKNG ANCHORAGE 3MMX24MM ,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,612.5
20096941,SCREW LOCK L PROFILE VAL 3X18 ,10/23/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,612.5
20093264,SCREW LOCKING ANCHORAGE 3 X 22,10/18/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,612.5
20094183,SCREW LOCKING ANCHORAGE 3.5X14,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,612.5
20095932,SCREW LOCKING ANCHORAGE 3X10MM,07/08/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,612.5
20090989,SCREW LOCKING ANCHORAGE 3X18MM,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,612.5
20090990,SCREW LOCKING ANCHORAGE 3X20MM,07/12/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,612.5
20097141,SCREW LOCKING 5.0X28MM,05/15/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,628.32
20097144,SCREW LOCKING 5.0X30MM,05/15/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,628.32
20097142,SCREW LOCKING 5.0X58MM,05/15/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,628.32
20097140,SCREW LOCKING 6.0MMX26MM,05/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,628.32
20097143,SCREW LOCKING 6.0X72MM,05/15/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,628.32
20094281,CENTRALIZER DISTAL 10MM,04/04/2017,27010414,HC OR 278 C1776 DEVICE JOINT IMPLANTABLE,630
20097682,SCREW NONLOCK ANCHORAGE3.5X18 ,10/18/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,630
20091639,SCREW NONLOCKING T8 3.0X24,10/24/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,630
20090993,SCREW STANDARD ANCHORAGE 3X16 ,08/09/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,630
20090994,SCREW STANDARD ANCHORAGE 3X20 ,08/09/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,630
20090995,SCREW STANDARD ANCHORAGE 3X22 ,08/09/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,630
20090996,SCREW STANDARD ANCHORAGE 3X26 ,08/09/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,630
20092524,SCREW STANDARD ANCHORAGE 3X28 ,10/03/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,630
20092358,SCREW STANDARD ANCHORAGE 3X30 ,10/24/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,630
20085979,SCREW COMPRESSION 8X10MM,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,637
20085980,SCREW COMPRESSION 8X15MM,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,637
20085978,SCREW COMPRESSION 8X5MM,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,637
20085977,SCREW COMPRESSION 8X8MM,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,637
20088282,PLATE SCREW RESTORATION,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,644
20090436,SCREW GO EZ 3.0 X 12 MM,08/21/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,647.5
20090031,SCREW GO EZ 3.0X14MM BIOPRO,05/23/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,647.5
20090103,SCREW GO EZ 3.0X16MM BIOPRO,08/21/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,647.5
20097220,SCREW ANGLE LOCKING 5.0M X 28M,06/01/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,651.945
20092829,SCREW ANGLE LOCKING 5.0M X 38M,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,651.945
20092891,SCREW ANGLE LOCKING 5.0M X 42M,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,651.945
20096659,SCREW ANGLE LOCKING 5.0M X 44M,01/13/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,651.945
20092830,SCREW ANGLE LOCKING 5.0M X 46M,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,651.945
20096253,SCREW ANGLE LOCKING 5.0M X 48M,10/14/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,651.945
20094059,SCREW ANGLE LOCKING 5.0M X 55M,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,651.945
20094997,SCREW LOCKING 4.0MM 22MM,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20095551,SCREW LOCKING 4.0X14,06/19/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20092667,SCREW LOCKING 4.0X30 MM,07/31/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20092666,SCREW LOCKING 4.0X32MM,07/31/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20095174,SCREW LOCKING 4.0X36 MM,09/13/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20095874,SCREW LOCKING 4.0X42MM TI T25 ,07/31/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20095875,SCREW LOCKING 4.0X50 MM TI T25,07/31/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20089480,SCREW LOCKING 4X26MM,07/03/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20089481,SCREW LOCKING 4X40MM,07/03/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20092922,SCREW LOCKING 5.0X30 TI T25,04/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20092018,SCREW LOCKING 5.0X38 TI T25,07/25/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20092924,SCREW LOCKING 5.0X42 TI T25,08/07/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20095924,SCREW LOCKING 5.0X44 TI T25,07/03/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20096303,SCREW LOCKING 5.0X50MM,08/08/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20096323,SCREW LOCKING 5.0X52 TI T25,02/26/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20094898,SCREW LOCKING 5.0X60 TI T25,10/23/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20097555,SCREW LOCKING 5MMX80MM,09/11/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20089475,SCREW LOCKING 5X40MM,07/03/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20089476,SCREW LOCKING 5X46MM,07/03/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20089477,SCREW LOCKING 5X48MM,08/07/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20089478,SCREW LOCKING 5X54MM,07/03/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20089479,SCREW LOCKING 5X64MM,07/03/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20094098,SCREW LOCKING W/T25 5.0X76MM,10/23/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20096326,SCREW LOCKING W/T25 5.0X78MM,07/11/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,652.68
20090528,SCREW CORTICAL 34MM MITEK,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,654.5
20090527,SCREW CORTICAL 44MM MITEK,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,654.5
20097705,PLATE 1.3 T 3 H HEAD 8 H SHAFT,10/25/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,655.2
20092034,SCREW 2.5 LOCKING MDTP 24MM,02/01/2017,27010440,HC OR 278 C1768 GRAFT VASCULAR,656.5
20092035,SCREW 2.5 LOCKING MDTP 26MM,05/26/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,656.5
20090080,SCREW CANNULATED 4.0X44MM,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,663.975
20096089,CABLE TRIAL MULTILEAD,12/23/2016,27010964,HC OR 272 STERILE SURG SUPPLIES,665
20097512,BUTTON ARTHREX,02/13/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.25
20091421,SCREW LOCK T10 3.5,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.25
20098492,SCREW CANNULATED 7.3MM 16X70,07/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.9
20097422,SCREW CANNULATED 7.3MM 16X75,08/16/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.9
20090242,SCREW CANNULATED 7.3MM 16X80,08/08/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.9
20090246,SCREW CANNULATED 7.3MM 16X85,08/08/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.9
20090250,SCREW CANNULATED 7.3MM 32X85,08/08/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.9
20090251,SCREW CANNULATED 7.3MM 32X90,08/20/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.9
20090252,SCREW CANNULATED 7.3MM 32X95,08/20/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,666.9
20090698,SCREW CANNU 3.5X22MM PT THR,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,668.36
20090697,SCREW CANNU 3.5X24MM PT THR,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,668.36
20090696,SCREW CANNU 3.5X26MM PT THR,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,668.36
20086411,SCREW LOCK CANNULATED 5.0X60MM,07/06/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,668.5
20082052,CATHETER BALLOON DILATATION,02/07/2017,27010430,HC OR 278 C1725 CATH TRANSLUMIN NON LASER,679
20084311,SCREW RETRO TIBIAL,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,679
66S0140,BALLOON EXPANDABLE,07/05/2018,27010584,HC OR 272 A4649 SURGICAL SUPPLIES,679.98
20091599,PIN TRIM IT SPIN 2X100MM DRILL,11/09/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,682.5
20081791,SCREW BIO INTERFERENCE 7X28,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,682.5
20081793,SCREW CANNUL BIO INTERFER 8X23,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,682.5
20081792,SCREW CANNUL BIO INTERFER 9X23,05/24/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,682.5
20081797,SUTURE TAK 3 DISPOSABLE AR1934,11/08/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,682.5
20085994,"PLATE LG FRAG T-PLATE 8"" ZIMM ",04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,682.89
20090003,SCREW CANNU 3.5X34MM PT THR,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,683.55
20090004,SCREW CANNU 3.5X36MM PT THR,05/19/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,683.55
20095132,SCREW ANGLE LOCKING 5.0M X 10M,05/08/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,686.14
20084413,SCREW SHORT CORT 80 X 35 TPR,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,693
20088781,SCREW CAN LG THREAD 4.0MM 28MM,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,693.315
20088306,SCREW CANN LG THREAD 2.4MM20MM,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,693.315
20088307,SCREW CANN SH THREAD 2.4MM20MM,05/20/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,693.315
20085996,PLATE BUTRESS 4 HOLE,04/07/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,693.595
20091111,CATHETER BALLOON DIL X FORCE,02/07/2017,27010431,HC OR 278 C1726 CATH BAL DIL NON VASCULAR,695.625
20086991,SCREW LOCKING 3.5-16MM ACUMED ,07/02/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,696.5
20081707,SCREW 6.3X95MM HEX HEAD BIO,05/18/2016,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,700
20097734,SCREW CENTER 6.5MMX24MM,09/10/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,700
20098391,SCREW CENTER 6.5MMX28MM,05/17/2018,27010449,HC OR 278 C1773 RET DEV INSERTABLE ,700
20097849,SCREW LOCK L PROFILE VAL 3X20 ,12/12/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,700
20097931,SCREW LOCK L PROFILE VAL 3X22 ,01/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,700
20097846,SCREW LOCK L PROFILE VAL 3X24 ,12/12/2017,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,700
20097932,SCREW LOCK L PROFILE VAL 3X26 ,01/18/2018,27010418,HC OR 278 C1713 ANCHOR SCREW BN TIS BN,700
