CDM,BILLING DESCRIPTION  ,CPT   , LOURDES WCH PRICE 
455516,GW NEURO 100CM DRN,00000, $578.00 
457318,TROCAR LAP 100MM 5MM,00000, $260.00 
458166,TROCAR LAP 100MM,00000, $403.00 
458190,"BNDR ABD 12"" LRG",00000, $119.00 
458955,DRSG WND 18X.75IN OPTCLL,00000, $22.00 
459605,DRSG WND 4X4IN OPTICELL,00000, $16.00 
460062,DRILL BIT 9CM 3MM,00000, $575.00 
460558,CATH OB TAMPONADE,00000," $2,129.00 "
460638,AMBU MASK PREMIE,00000, $13.00 
460839,DRSG OPTICELL 18X.75IN,00000, $52.00 
460984,ADAPTER TBG SPK VNT4.5IN,00000, $6.00 
461172,DEVICE V-LOC 90 2-0 GS-2,00000, $125.00 
461718,CATH CV SINGLE,00000, $137.00 
462627,DRESSING OPTICELL 5X5IN,00000, $55.00 
463016,WIRE FX 150MM 1.6MM LCP,00000, $194.00 
463787,EX FIXATOR LENGTHNER,00000," $7,437.00 "
466062,MR MATCH HEAD 9X3,00000, $833.00 
472504,CATH ASAHI CSW135-26N,00000," $2,916.00 "
472524,CATHETER GD .014IN MIC 2,00000," $2,916.00 "
472859,STRUT EXT FX XSH TLT SP,00000," $4,619.00 "
472888,STRUT ID BND FSTFX EXT,00000," $1,705.00 "
472976,BALL TIP BIT,00000," $1,852.00 "
473817,SYS LUMA SENTRY,00000," $2,259.00 "
480362,CATH URETHRAL 6FR,00000, $91.00 
482423,BIT DRL 2.5MM CLBRT,00000, $315.00 
484693,BLADE SAW 1.5MM SHRT CX,00000, $403.00 
486959,WIRE FX KRSH,00000, $121.00 
488345,FORCEPS SPEC RET 120CM 8,00000, $713.00 
489962,BIT DRILL,00000," $1,850.00 "
491325,LASER FIBER ENT,00000," $3,740.00 "
495027,TRAY CATH 5FR P PICC 2LU,00000, $540.00 
496039,CUTTNG BLCK VISIONAIRE,00000," $1,053.00 "
496501,CANN IV 16GA 1.5IN LL,00000, $4.00 
497311,DRSG 2.25X2 PURACOL +GEL,00000, $76.00 
497372,HANDPIECE ESURG FLOATBAL,00000," $3,285.00 "
499624,DRSG VERSATEL 2X3IN,00000, $19.00 
499667,DRSG VERSATEL 3X4IN,00000, $22.00 
499776,DRSG VERSATEL 4X7IN,00000, $43.00 
500021,MORSEL SRG 15MM TISS,00000," $3,712.00 "
501219,FORCEPS BX ALGTR JW SWNG,00000, $80.00 
501670,CATH UMB SIL OD3.5FR,00000, $178.00 
501957,TUBE ET 11.3MM 8MM CUF R,00000," $1,095.00 "
502468,KIT RADL ART CATH,00000, $102.00 
503691,GUIDEWIRE CRE BAL.#5847,00000," $3,181.00 "
504120,CATH VENTRICULAR EDM,00000," $1,057.00 "
504762,EXT PIN SKULL PLASTIC,00000, $270.00 
505364,TEMP PACING ELECTRODE,00000, $662.00 
505565,SET  XTN 2UM 75ML 60IN,00000, $10.00 
508300,TRAY LP INF/PED DISP,00000, $63.00 
508306,TRAY LUMBAR PUNCT AD 22G,00000, $78.00 
508369,TRAY PARCRV/PUD,00000, $82.00 
508425,PASSER SURG 36CM SHRT,00000, $699.00 
508426,PASSER SURG 55CM LNG,00000, $763.00 
508443,KIT PRSS MNTR 14GA,00000," $3,547.00 "
508996,VASAR FILTER,00000, $388.00 
508999,VASAR INF TUB,00000, $239.00 
509299,NEEDLE BN MRW ASP 16GA,00000, $57.00 
509335,CATH LAP SS PVC,00000, $426.00 
509970,ADMIRAL DC BAL 4X120X130,00000," $3,846.00 "
509973,ADMIRAL DC BAL 5X80X12,00000," $3,846.00 "
509974,ADMIRAL DC BAL 5X120X12,00000," $3,846.00 "
512627,TROCAR LAPSCP 100MM 8MM,00000, $112.00 
512959,ECHELON RELOAD,00000," $1,242.00 "
513420,SPNG SURGIFOAM,00000, $158.00 
514764,MR ACORN 14X6,00000, $783.00 
515406,ELECTRODE ESURG WND,00000," $1,533.00 "
516366,STPLR TI 65DD W12MM,00000," $3,418.00 "
517150,TUBE 20FR SIL MED PORT R,00000, $102.00 
517346,SET XTN .22UM .84ML 60IN,00000, $20.00 
517943,SQ ELECTRODE TOOL,00000," $3,251.00 "
518460,MANIPULATOR UTERINE 8CM,00000, $531.00 
518461,MANIPULATOR UTERINE 10CM,00000, $531.00 
518462,MANIPULATOR UTERINE 6CM,00000, $531.00 
519343,SET PRSS MNTR 2.5C,00000, $155.00 
519553,ART LINE 22 GA,00000, $92.00 
519979,KIT PRSS MNTR 3W STPCK T,00000, $48.00 
520117,MIXING CONNECTOR W/TIP,00000, $307.00 
520437,RETRACTOR BRITEFIELD,00000," $1,576.00 "
521057,DEVICE PSTN STD PERI,00000, $63.00 
522010,CATH BLNDIL 24MM,00000," $2,638.00 "
522837,BAG TISS CLSR 5CM,00000," $1,440.00 "
522838,BAG TISS CLSR SIL 7.5CM,00000," $1,701.00 "
523138,KIT INFS CATH ACC PORT S,00000, $121.00 
523145,INTRODUCER SHTH 14FR,00000, $578.00 
525843,TUBNG 14FR DRN PNEUMOTHX,00000, $451.00 
526295,ENDO POUCH 12/15 MM,00000, $763.00 
526547,TOOL DSCT 90MM 7.5MM,00000, $764.00 
528955,EXT STONE 3FR,00000, $918.00 
529685,CATH URI-CATH 8FR,00000, $144.00 
530411,SLEEVE PCM STERILE,00000, $133.00 
530960,BLADE SHVR 4MM FRML TMCA,00000, $179.00 
533284,TRAY THORCNTS 1.5IN 15GA,00000, $45.00 
534329,GEL PROT MINI ALEXIS,00000," $1,560.00 "
536232,DEVICE REM 25.25IN 3MM M,00000," $1,374.00 "
538117,SUTURE VCL 4-0 P-3 18IN,00000, $55.00 
538277,TELFA 3/4X6 XRAY DETECT,00000, $8.00 
538289,TELFA 1X6 XRAY DETECT,00000, $8.00 
538375,TELFA 1/2X6 XRAY DETECT,00000, $8.00 
539971,ORTHO DRILL EXTENDER,00000," $2,936.00 "
540764,SONOPET 25KHZ CLAW,00000," $3,297.00 "
541096,WOUND WASH SALINE,00000, $71.00 
544155,CATH DRAIN LUMBAR,00000," $1,568.00 "
550671,HEX FIX SET SCREW EXT,00000, $97.00 
550675,ILIZAROV EXT FIX WIRE,00000, $27.00 
552005,SUTURE CHROMIC L112G,00000, $97.00 
552006,SUTURE PROLENE 8412H,00000, $108.00 
552008,SUTURE PROLENE 8684H,00000, $97.00 
552009,RETRACTOR WOUND DISP,00000, $357.00 
552013,CATH I.V. INSYTE22GAX1,00000, $45.00 
552014,FIBER WIRE #2-#8,00000, $514.00 
552020,ARTHREX PUMP TUBING,00000, $609.00 
552024,DRSNG VAC MEDIUM,00000, $838.00 
552027,TROCAR ENDO 5MM#35NLT,00000, $881.00 
552029,SUTURE PROLE. 1CTX#8455H,00000, $71.00 
552034,SURGICAL STAY  ITEM,00000, $94.00 
552036,BAG CSF COLLECTION,00000, $414.00 
552042,GUIDE PIN THRD 3.2MM,00000, $866.00 
552613,CTHCV KIT 2LUM 5F 8 5,00000, $281.00 
554343,TUBING IRR MRSRX LG EHS,00000," $2,016.00 "
554687,SET XTN 1ML 6.5IN IV Y S,00000, $20.00 
555441,NEEDLE LOC 9CM 20G KOPAN,00000, $130.00 
559180,RETRACTOR SEA STAR,00000, $289.00 
562250,FEED TUBE MIC-KEY 2.5X20,00000, $501.00 
562251,FEED TUBE MIC-KEY 3.0X20,00000, $501.00 
562252,FEED TUBE MIC-KEY 2.5X24,00000, $501.00 
562253,FEED TUBE MIC-KEY 3.0X24,00000, $501.00 
562810,CAPIO SUTURE DEVICE,00000," $4,465.00 "
564564,TUNNELER SURG SHNT,00000, $538.00 
566404,GW SPRG 025 17-13 STR J,00000," $1,043.00 "
567737,PICK SURG VN,00000, $93.00 
568214,SPGE SURG .25X.25 CTTN,00000, $15.00 
568737,GUIDE WIRE 2.5,00000, $600.00 
569265,CATH ENDO SINUS,00000," $5,448.00 "
569266,CATH GD 16MM 6MM RLV,00000," $1,684.00 "
572298,TRACKER NVG AXIEM PNTR S,00000," $1,515.00 "
574395,CTHGD LNCH 7F AR1SH,00000, $261.00 
574398,CTHGD LNCH 7F AR2SH,00000, $263.00 
574563,CTHGD LNCH 7F HS3SH,00000, $263.00 
576853,CATH IRR RLV HND CTRL,00000, $815.00 
577998,TUBE 36FR 2 LUM  GSTRM,00000," $1,765.00 "
579360,KIT CATH CV 7FR 18GA 20C,00000, $219.00 
582841,SUT VCL 3-0 X-1 18IN,00000," $1,053.00 "
587498,ENDO POUCH 10MM,00000," $4,087.00 "
587641,COTTON ROLL STRL 1LB,00000, $55.00 
591864,WOUND VAC DRESSING ABD,00000," $2,930.00 "
592604,TROCAR 5MM SH. VERSA STP,00000, $856.00 
592708,BLADE ORTHO,00000, $578.00 
597111,PIN POSITION THRD,00000," $1,211.00 "
597354,PICC NEEDLE NEO 1.9FR,00000, $228.00 
598139,CUTTING BLOCK CUSTOM,00000," $1,053.00 "
605192,TRAY PROC IV ART CMPLT,00000, $196.00 
609953,SUT V-LOC 180 GS-21,00000, $260.00 
610697,FORCEP KLEP BIOPOLAR,00000," $3,125.00 "
612603,TUBE ET PED UNCUFF 2.5,00000, $25.00 
613515,NEUROSCOPE DISP.,00000," $5,405.00 "
613666,PORT ALEXIS RETRACTOR,00000," $3,725.00 "
613951,MR METAL CUTTER 3.0,00000," $1,160.00 "
617450,DRESS STRATASORB 4X4,00000, $7.00 
617776,RETROBUTTON DRIL PIN DSP,00000," $1,000.00 "
621060,DRL BIT 1.8 X 110MM,00000, $330.00 
621790,PROBE DPLR EPOXY,00000," $2,343.00 "
621812,DRAIN 15FR. ROUND HBLS,00000, $167.00 
621813,CATH DRN 15FR W/TROC,00000, $203.00 
621815,BLAKE DRAIN 19 FR.,00000, $187.00 
622111,TUBING IRRIGTR ESPC W-TP,00000, $302.00 
622123,KIT IV STRT,00000, $4.00 
622839,BONE BIOPSY DEVICE,00000," $1,413.00 "
622840,BONE FILLER DEVICE,00000," $1,195.00 "
622983,DLNEATR ADVNCL CUP 4.0CM,00000, $298.00 
623085,SHEARS HARMONIC,00000," $2,513.00 "
625680,CATHETER DRN STD CARD PR,00000, $745.00 
627410,DRSG MED TRAC GRNUFM,00000, $209.00 
627432,DRSG THK1CMSM OPN,00000, $54.00 
627750,SCISSORS SURG STRLE DISP,00000, $21.00 
628171,SHUNT SPL TROC DISP,00000," $1,559.00 "
628618,COTTONOIDS 1X3,00000, $8.00 
629045,SET OPTH 4MM MNK,00000, $480.00 
629530,CANISTER WND DRN 500ML,00000, $166.00 
629547,DRSG LG WHITE KIT,00000, $243.00 
631452,NIM PEDICLE PROBE,00000," $2,523.00 "
634181,EXT STONE NTNL,00000, $918.00 
636636,URETHERAL SHEATH  25CM,00000, $607.00 
636644,URETHERAL SHEATH  45CM,00000, $607.00 
637761,SUTURE MXBRD PE#2 900334,00000, $148.00 
638701,REAMER SRG OD9MM,00000," $2,136.00 "
641592,CELL 4X4 SRGCL SNW,00000, $867.00 
642899,SONOPET TIP STRAIGHT XL,00000," $5,102.00 "
642900,SONAPET TIP LONG ASP,00000," $4,579.00 "
642904,SONOPHET KNIFE TIP,00000," $3,587.00 "
642907,SONOPET TIP LG. STRAIGHT,00000," $3,106.00 "
643198,MARKER 10MM BRST BIO,00000, $109.00 
643732,CATHETER CV 5FR 2 LUM MX,00000, $486.00 
646056,GRASPER W RATCHET ENDPTH,00000, $133.00 
646889,CLAMP SURG BIOVER,00000," $1,842.00 "
646890,CLAMP SURG BIOVER,00000," $2,616.00 "
647510,LIGASURE 37CM,00000," $3,170.00 "
647667,SUT MXBRD 0 T-2 BLU,00000, $148.00 
654470,BIT DRL 140MM 2MM QC D M,00000, $474.00 
654718,TBNG IRR MLS 10FT CRD,00000," $3,147.00 "
654719,TIP BIPLR DISP 1.0MM,00000," $2,766.00 "
654720,TIP BIPLR DISP 2.0MM,00000," $2,766.00 "
655224,CLIP HMSTTC TI SM,00000, $96.00 
657277,ROD RM 1150MM 2.5MM BALL,00000, $541.00 
657597,KIT KYHOPLASTY XPR,00000," $12,307.00 "
657780,EX FIX COMB CLAMP,00000," $2,032.00 "
659537,SET ADMIN. NON VENDTED,00000, $80.00 
659902,TRAY IRR BULB SYR 60ML,00000, $3.00 
661544,INTRO LD 50CM 9FR SFSHTH,00000," $1,477.00 "
662369,TIP BIPLR DISP .50MM,00000," $2,766.00 "
662546,PASSER CATH NDR DRG,00000, $763.00 
667597,MAX BRAID #2,00000, $258.00 
667825,CATH BALLOON OCCLUSION,00000," $2,527.00 "
670070,PILOT DRILL 4.0 LONG,00000," $1,188.00 "
670794,FRAC FLOW RES CATH,00000," $6,788.00 "
671153,DISP DEVICE ANFG DFGR,00000, $403.00 
671185,CATH ANGIO 6FR 80CM,00000, $767.00 
674703,CREAM  MEDI HONEY 1.5OZ,00000, $97.00 
676837,BLD SHVR SINUS XPS,00000," $1,242.00 "
680208,WIRE FX 160MM 1.1MM KRSH,00000, $124.00 
680617,DISSECTOR 33CM 5MM EPTH,00000, $133.00 
680618,SCISSOR ENDO CRV REPR,00000, $138.00 
680794,SELF TAP DRILL 1.7X4,00000," $2,453.00 "
684812,SPONGE DEBRIDMENT,00000, $600.00 
688265,THRD GUIDE WIRE 3.2,00000, $965.00 
692309,HANDPIECE LASER GOLD,00000," $1,363.00 "
693570,FORCEP BIP 5MM PDL,00000," $1,249.00 "
695705,STENT POLARIS 6X26,00000," $1,024.00 "
699433,ARTHO ABLATOR 4MM,00000," $1,748.00 "
701679,HANDLE DRIVER GREEN XDR,00000," $1,208.00 "
702094,SPLINT THERM ENT MED,00000, $155.00 
702414,ELECT BIPL COAG,00000," $1,475.00 "
702494,TUBE VNT ACT SIL INNR,00000, $112.00 
707932,CATH IT 2 PC CONN PIN,00000," $4,168.00 "
709061,FORCEPS SURG PLT HLD PCK,00000, $342.00 
709357,BLADE BUR DISP,00000," $2,857.00 "
709525,LEVEL NEURO LSR DISP,00000, $640.00 
711479,CUBE 4 HOLE CIRCULAR,00000," $1,421.00 "
711526,WASHER 10MM SPLT LCK,00000, $52.00 
711583,ILIZAROV SPONGE,00000, $31.00 
713128,NOVASURE THERMAL DEVICE,00000," $10,727.00 "
713129,CARRIER DERMATOME,00000, $424.00 
715607,STAPLER SKN INSORB SQ,00000, $142.00 
716288,DRSG .5 TUBE THERAHONEY,00000, $38.00 
716629,CATH GD 90D CRV 7.1FR,00000," $1,175.00 "
717720,POWER PICC CATH,00000," $1,477.00 "
717721,POWER PICC CATH,00000," $1,408.00 "
718008,WIRE STAIMLESS STEEL 22G,00000, $144.00 
718009,WIRE STAINLESS STEEL 24G,00000, $138.00 
718014,PERFORATOR 11MM/7MM DISP,00000," $2,825.00 "
718015,PERFORATOR 14MM DISP,00000," $1,440.00 "
718023,DRAIN CHEST HEMLICH,00000, $328.00 
718024,DRAIN CATH CHEST 9.6,00000, $334.00 
718025,DRAIN CATH CHEST 14,00000, $551.00 
718026,CATH CHEST 8 FR,00000, $437.00 
718027,CATH CHEST 12FR,00000, $251.00 
718028,CATH TROCAR 16 FR,00000," $1,215.00 "
718029,TROCAR 10MM CORE DYNAMIC,00000, $721.00 
718032,TROCAR 5MM LONG CORE DYN,00000, $718.00 
718038,DRAIN TUBE HMVC FLAT,00000, $250.00 
718039,DRAIN FLAT 7X20MM FULL P,00000, $139.00 
718041,"BALLOON, DILITATION",00000," $3,140.00 "
718044,DRESSING TEGADERM,00000, $22.00 
718046,1 DRESSING TEGADERM,00000, $22.00 
718047,DRESSING BIO CLUSIVE,00000, $10.00 
718049,DRESSING OPSITE MD,00000, $25.00 
718053,"KERLIX 4""",00000, $36.00 
718057,PACKING VASELINE 1X8,00000, $41.00 
718058,MORCELLATOR,00000," $4,736.00 "
718069,CATH SUC. REPLOGLE,00000, $228.00 
718070,CATH SUCTION INLINE 6FR,00000, $335.00 
718074,CATH SUCTION W/C 5/6,00000, $8.00 
718075,CATH SUCTION 10FR,00000, $20.00 
718076,CATH SUCTION 12 FR,00000, $3.00 
718079,0 TIP BASKET 1.9FR,00000," $2,112.00 "
718080,DISP ONQ PAIN PUMP 400ML,00000," $3,453.00 "
718081,EXCHANGE TRANS.,00000, $802.00 
718086,TRAY MONOMETER,00000, $192.00 
718111,CATH FOLEY SILICONE 6FR,00000, $304.00 
718112,CATH FOLEY 10FR 3CC,00000, $249.00 
718114,5FR URI CATH CATHETER,00000, $307.00 
718115,CATH FOLEY 16FR 30CC,00000, $93.00 
718119,CATH URETHRAL CLEAR STRL,00000, $97.00 
718120,CATH URETERAL DRAIN,00000, $174.00 
718121,URINE METER,00000, $353.00 
718122,CATH FOLEY 16FR,00000, $218.00 
718123,CATH STR. 14FR,00000, $67.00 
718133,ENDO TUBE 2.0 MM,00000, $45.00 
718142,ENDO TUBE 4.0 MM,00000, $55.00 
718145,ENDO TUBE 4.0 CUFFED,00000, $86.00 
718149,ENDO TUBE CUFFED 4.5,00000, $86.00 
718159,1 TUBE SHILEY SIZE 5,00000, $628.00 
718160,TUBE TRACH PED 4,00000," $1,577.00 "
718161,1 TUBE SHILEY SIZE 7,00000, $628.00 
718172,NEEDLE ORTHO TAPER,00000, $206.00 
718192,BLADE BEAVER MYRGTMY,00000, $282.00 
718193,1 BEAVER BLADE (CLEFT),00000, $336.00 
718194,BLADE BEAVER MINI,00000, $119.00 
718195,CATH CALANGIOGRAM,00000, $367.00 
718196,TUBE ASPIRATOR,00000, $111.00 
718197,TUBE ASPRTR MECCOIUM,00000, $59.00 
718199,GLASS. VISCERA RETAINER,00000, $249.00 
718200,GLASS. VUSCERA RET. LRG,00000, $531.00 
718201,BEAVER BLADE,00000, $273.00 
718203,BEAVER SICKLE EDGE BLADE,00000, $234.00 
718204,E/S CAUDERY CADDY,00000, $55.00 
718205,E/S BLADE TIP TEF SM,00000, $158.00 
718208,"E/S ELEC NEEDLE 3""",00000, $102.00 
718209,"1 E/S NEEDLE 6""",00000, $82.00 
718211,E/S BLADE TIP TEF LG,00000, $174.00 
718213,E/S PENCIL SWITCHBLD,00000, $181.00 
718218,VESSELOOP MAXI BLUE,00000, $74.00 
718219,CURETTE UTERINE DISP,00000, $213.00 
718220,CURETTE UTERINE DISP,00000, $213.00 
718221,CURETTE UTERINE DISP 12,00000, $146.00 
718222,CURETTE UTERINE DISP 14,00000, $146.00 
718224,COTTONOID 1/2 X 1/2,00000, $93.00 
718232,INTRAOSSEOUS NDLE 16,00000, $482.00 
718233,AROM CDT ARDMICDT,00000, $76.00 
718236,"CATHETER, REPLOGLE 8 FR.",00000, $193.00 
718237,6.5FR PTFE INTRODUCER KI,00000, $775.00 
718238,5FR PTFE INTRODUCER,00000, $775.00 
718244,2.7 BROVIAC CATH REPAIR,00000," $2,052.00 "
718245,4.2 FR BROVIAC REPAIR KI,00000," $2,052.00 "
718247,CATH URET SPIRAL TIP 5FR,00000, $188.00 
718248,CATH URET SPIRAL TIP 6F,00000, $177.00 
718249,BELL CIRC 1.1,00000, $75.00 
718250,BELL CIRC 1.4 CM,00000, $75.00 
718251,BELL CIRC. 1.2,00000, $75.00 
718252,BELL CIRC. 1.3,00000, $75.00 
718253,BELL CIRC 1.5,00000, $75.00 
718254,BELL CIRC 1.7CM,00000, $59.00 
718258,MONITR TRANSDUCER TUBING,00000, $314.00 
718259,ELECTRODE SPIRAL,00000, $143.00 
718262,CATH UAC 3FR,00000, $93.00 
718263,CATH UMBILI 5FR,00000, $158.00 
718264,CATH UAC 5FR,00000, $270.00 
718267,ADAPTER TRI LUMEN,00000, $114.00 
718268,VACUUM DELIVERY KIT,00000, $282.00 
718270,CATH PED 5F,00000, $158.00 
718274,TUBE NG 15IN 8FR 2,00000, $3.00 
718275,TUBE FEED ENTRIFLEX,00000, $293.00 
718276,"TUBE FEEDING 8FR 42""",00000, $19.00 
718282,ARTERIAL LINE TUBING,00000, $32.00 
718295,TIS-U TRAP 8MM,00000, $293.00 
718296,TIS-U TRAP,00000, $293.00 
718300,DRSG GEL HYDRGL 4X4 LF,00000, $93.00 
718301,SUTURE MONOCRYL 3-0,00000, $102.00 
718302,SUTURE MONOCRYL 4-0,00000, $102.00 
718303,SUTURE MONOCRYL CT-1,00000, $320.00 
718304,SUTURE MONOCRYL 0 YY31G,00000, $160.00 
718305,SUTURE MONOCRYL 0 Y346H,00000, $46.00 
718306,SUTURE MONOCRYL 0 Y436H,00000, $55.00 
718309,SUTURE MONOCRYL 2-0,00000, $45.00 
718310,SUTURE MONOCRYL 2-0,00000, $45.00 
718403,BIT PL DRILL W/6 IN STOP,00000," $1,006.00 "
718408,CUTTING LOOP 24F STR,00000," $1,768.00 "
718409,ELECTDE DISP LOP LNG,00000, $520.00 
718410,ELECTRD DISP LOOP MD,00000, $520.00 
718411,ELECTDE DISP LOOP LG,00000, $426.00 
718412,ELECTRODE CUTTING LOOP,00000," $1,173.00 "
718413,ELECTRODE MNPLR YLW 5MM,00000, $368.00 
718414,E/S ELECTRODE BALL 3MM,00000, $334.00 
718416,SUT DEXON S 3-0,00000, $80.00 
718419,SENSOR GUIDEWIRES,00000, $764.00 
718421,SCISSOR MICRO ENDO DISP,00000, $984.00 
718425,BUTTON FEED TUBE CON 18F,00000, $160.00 
718426,BUTTON FEED TUBE W/ADPT,00000, $160.00 
718427,RANEY SCALP CLIP,00000, $75.00 
718428,LEROY INFANT SCALP CLIPS,00000, $94.00 
718430,CATH WORD BART GLAND,00000," $1,020.00 "
718431,INTRO/SHETH NON LASER,00000," $3,072.00 "
718435,SUTURE ETHIBOND X763H SH,00000, $76.00 
718437,SUTURE CHROMIC 1 945H,00000, $55.00 
718442,"NEEDLE HUBER 22X3/4""",00000, $111.00 
718444,PRIMARY ANTIFLUX PCA,00000, $144.00 
718450,TRANSAJECT TRANSFER,00000, $85.00 
718452,CONNECTOR L/L FEMALE,00000, $25.00 
718455,FILTER BLOOD,00000, $270.00 
718456,NEEDLE OVUM ASPIR 90 CM,00000," $1,001.00 "
718457,NEEDLE ASPIR. OVUM DBL,00000," $1,355.00 "
718459,ADAPTER TUBING MULTI.,00000, $52.00 
718461,CATH EMBRYO TRANS ECHO,00000, $960.00 
718500,ARTHO FIX DRILL BIT DISP,00000," $2,484.00 "
718501,DISP UTERINE MANIPULATOR,00000, $512.00 
718502,NEEDLE MAYO 1/2 TAPER,00000, $54.00 
718505,MNTR L12CM 4FR FEM,00000, $632.00 
718509,TROCAR ESCP L100M 12MM,00000, $923.00 
718512,TUBE NG POLY 36IN,00000, $196.00 
718513,TUBE NG 22IN 6FR,00000, $196.00 
718516,GUIDEWIRE J.018 CNT LINE,00000, $237.00 
718519,GUIDEWIRE J.025 CTRL LNE,00000, $160.00 
718526,GUIDEWIRE URO L145CM,00000," $1,837.00 "
718527,GUIDEWIRE TERUMO STR,00000, $562.00 
718528,GUIDEWIRE TERUMO ANG,00000, $562.00 
718529,GEMINI BASKET,00000," $1,998.00 "
718530,SCISSORS SURG METZ DISP,00000, $586.00 
718531,"TIP,GRASPER DISP.",00000, $879.00 
718534,DRSG PETRO OIL 3X3,00000, $1.00 
718536,DRSG PETRO OIL 3X8,00000, $3.00 
718537,ELTRD LIGASURE L20CM,00000," $5,382.00 "
718540,CATH FOLEY 22F 75CC,00000, $258.00 
718541,WIRE L150MM OD2.0MM DISP,00000, $116.00 
718551,TUBING LAPO SUC VNY DIS,00000, $93.00 
718553,STIMUPLEX NDL DISP,00000, $122.00 
718560,FOLEY 16FR LATEX FREE,00000, $188.00 
718564,NEEDLE E/S ENT COATED,00000, $116.00 
718567,CATH PERICARD/PLEURAL,00000, $961.00 
718568,DISP. TRANSTIBIAL ACL,00000," $2,631.00 "
718574,DRAIN RND PLAIN,00000, $92.00 
718575,DRAIN BLAKE RND OD3/16IN,00000, $92.00 
718576,DRAIN WND SIL 49IN RND,00000, $116.00 
718577,DRAIN BLAKE RND W TRCW,00000, $147.00 
718578,DRAIN FLAT HYDROC PERF,00000, $99.00 
718580,SUTURE MONOFIL L18IN,00000, $71.00 
718594,DRSG VIA VAC,00000, $466.00 
718595,CANNISTER VIA VAC,00000, $379.00 
718602,BLADE OBGYN ANG,00000, $223.00 
718603,"EXTRACTOR, KATZ",00000, $644.00 
718604,BLADE TRICUT 4.0,00000," $2,300.00 "
718610,DISP ONQ PAIN PUMP 270ML,00000," $2,371.00 "
718611,2OR SHORT NARROW BLADE,00000, $724.00 
718619,2OR CROSS CUT FISS/BURR,00000, $66.00 
718623,BLADE INFERIOR TUB. 2.O,00000," $2,187.00 "
718638,SUTURE VICRYL 8-0,00000, $165.00 
718639,SUTURE VICRYL 6-0,00000, $347.00 
718640,SUTURE VICRYL 6-0 J556G,00000, $226.00 
718641,SUTURE SILK 4-0,00000, $86.00 
718642,SUTURE VICRYL 1 J347H,00000, $36.00 
718653,DISP ARTHO SHAVER,00000," $1,520.00 "
718655,"SUTURE, VICRYL 4-0 J662H",00000, $49.00 
718680,NUROLON 3-0 RB1 C554D,00000, $260.00 
718681,NUROLON 4-0 RB1 C553T,00000, $489.00 
718682,SILK 3-0        684G,00000, $46.00 
718687,CHROMIC 0       884H,00000, $49.00 
718688,CHROMIC 0      CC04G,00000, $501.00 
718689,SUTURE DEXON S 3-0 T-12,00000, $74.00 
718690,SUTURE CHROMIC 4-0 798G,00000, $211.00 
718691,SUTURE CHROMIC 6-0 796G,00000, $112.00 
718692,CHROMIC 1      CC40G,00000, $395.00 
718693,SUTURE VICRYL 2-0 J979H,00000," $1,420.00 "
718694,4-0 ETHILON (P52),00000, $75.00 
718695,CHROMIC 2-0 816H,00000, $46.00 
718696,CHROMIC 2-0    801H,00000, $49.00 
718697,CHROMIC 2-0     883H,00000, $49.00 
718698,CHROMIC 3-0    U204H,00000, $48.00 
718699,SUTURE VICRYL 4-0 J714D,00000, $270.00 
718700,SUTURE ETHIBOND V-37,00000, $218.00 
718701,SUTURE NYL 2-0 CT-1 BK,00000, $144.00 
718703,SUT VICRYL CT-1,00000, $22.00 
718704,SUTURE VICRYL 0 CT-1,00000, $27.00 
718705,SUTURE VICRYL 5-0 FS-2,00000, $31.00 
718706,SUT VIC 5-0 L27IN,00000, $29.00 
718707,SUT VICRYL,00000, $29.00 
718708,"SUT NASORB 3-0 NYL 18""",00000, $149.00 
718713,SUT MONO 3-0 30IN BLK,00000, $21.00 
718714,SUT VICRYL 4-0 L18IN,00000, $149.00 
718718,SUT CHR 5-0,00000, $32.00 
718719,SUT GUT CHR 3-0,00000, $46.00 
718720,SUTURE CHROMIC 2-0 V-34,00000, $52.00 
718721,BAG DRAIN DEHP-FR,00000, $395.00 
718730,SUTURE MONO UD,00000, $45.00 
718731,SUTURE VICRYL 0 CT1,00000, $228.00 
718732,SUTURE PRLOENE 0  8424H,00000, $45.00 
718733,SUTURE PROLENE 4-0 8604G,00000, $86.00 
718734,SUTURE PROLENE 6-0 8697H,00000, $85.00 
718737,SUTURE PROLENE 4-0,00000, $41.00 
718738,SUT 3-0 L30IN BLU,00000, $31.00 
718740,SUTURE VICRYL 1 CT1,00000, $228.00 
718741,SUTURE ABSRB 4-0 L18IN,00000, $149.00 
718742,SUTURE VICRYL 2-0 VR917,00000, $49.00 
718743,SUT VICRYL 3-0,00000, $41.00 
718745,SUTURE 4-0 L36IN VIOL,00000, $134.00 
718747,SUTURE PROLENE 5-0 MN,00000, $108.00 
718749,SUT CLIP LAPRA TY DISP,00000, $654.00 
718751,TELFA 2X3,00000, $1.00 
718752,DRSG TRANS 10X4 STRL,00000, $21.00 
718753,DRSG TEGA 2 3/4X2 1/2,00000, $1.00 
718754,CAST TAPE RED 2X4,00000, $45.00 
718755,CAST TAPE RED 3X4,00000, $52.00 
718757,FOLEY SIL PEDS 8FR 3CC,00000, $55.00 
718758,CATH FOLEY 16FR/5CC SILC,00000, $63.00 
718759,CATH URT 14FR,00000, $19.00 
718762,CATH IV 24G PAQUE,00000, $19.00 
