CPT Code,CPT/Charge Description,List Price
96360,HYDRATION IV INFUSION INITIAL,$955.45 
96360,IV INFUSION HYDRATION INITIAL 31 MIN 1HR,$955.45 
96361,HYDRATE IV INFUSION ADD-ON IV INFUSION H,$185.15 
96361,HYDRATE IV INFUSION ADD-ON IV INFUSION H,$185.15 
96361,HYDRATION IV INFUSION EA ADDL HOUR,$185.15 
96365,ER THER PROPH DRUG IV INF INIT,$955.45 
96365,IV INFUSION INITIAL UP TO 1 HR,$955.45 
96365,IV INFUSION INITIAL UP TO 1 HR,$955.45 
96365,THER PROPH DIAG IV INF INIT IV INFUS 1ST,"$1,735.30 "
96365,THER PROPH DIAG IV INF INIT IV INFUSION,$955.45 
96365,THER PROPH DIAG IV INIT IV INFUSION,$955.45 
96365,THER PROPH DRUG IV INF INIT IV INFUSION,$955.45 
96366,IV INFUSION EACH ADDL HR,$185.15 
96366,IV INFUSION EACH ADDL HR,$185.15 
96366,THER PROPH DIAG IV INF ADDON IV INFUSION,$185.15 
96366,THER PROPH DIAG IV INF ADDON IV INFUSION,$185.15 
96367,IV INFUSION EACH ADDTL HR,$291.00 
96367,TX PROPH DG ADDL SEQ IV INF IV NFS THER,$291.00 
96367,TX PROPH DG ADDL SEQ IV INF IV NFS THER,$291.00 
96372,ER THER PROPH DIAG INJ SC IM,$291.00 
96372,ER THER PROPH DIAG INJ SC IM THERAP,$291.00 
96372,ICU THER PROPH DIAG INJ SC IM THERAP,$291.00 
96372,MEDSURG THER PROPH DIAG INJ SC IM THERAP,$291.00 
96372,MEDSURG THER PROPH DIAG INJ SC IM THERAP,$291.00 
96372,THERAPUTIC PROPHYLACTIC DIAGNO INJECTION,$291.00 
96374,ER THER PROPH DIAG INJ IV PUSH,$955.45 
96374,THER PROPH DIAG INJ IV PUSH,$955.45 
96374,THER PROPH DIAG INJ IV PUSH THER PROPH D,$955.45 
96374,THER PROPH DIAG INJ IV PUSH THER PROPH D,$955.45 
96375,ER TX PRO DX INJ NEW DRUG ADDON,$185.15 
96375,THER PROPH DIAG IV INF INIT IV INFUS ADD,$185.15 
96375,TX PRO DX INJ NEW DRUG ADDON,$185.15 
96375,TX PRO DX INJ NEW DRUG ADDON THER PROPH,$185.15 
96376,ER TX PRO DX INJ NEW DRUG ADON,$110.00 
96376,TX PRO DX INJ NEW DRUG ADON,$185.15 
96376,TX PRO DX INJ NEW DRUG ADON THER PROPH D,$185.15 
96376,TX PRO DX INJ NEW DRUG ADON THER PROPH D,$185.15 
97001,PT EVALUATION PHYSICAL THER EVAL,$215.00 
97001,PT EVALUATION PHYSICAL THER EVAL,$761.70 
97003,OT EVALUATION OCCUPATIONAL THER EVAL,$186.00 
97004,OT RE-EVALUATION OCCUPATIONAL THER RE-EV,$140.00 
97010,PT HOT AND COLD PACKS,$28.00 
97012,PT TRACTION MECHANICAL,$162.60 
97012,PT TRACTION MECHANICAL THERAPY APPL MODA,$162.60 
97016,OT VASOPNEUMATIC DEVICE THERAPY APPL MOD,$53.00 
97016,PT VASOPNEUMATIC DEVICES,$53.00 
97018,OT PARAFFIN BATH THERAPY APPL MODALITY 1,$71.00 
97018,PT PARAFFIN BATH,$71.00 
97032,OT ELECTRICAL STIMULATION APPL MODALITY,$49.00 
97032,PT ELECTRICAL STIM EA 15 MIN,$195.20 
97032,PT ELECTRICAL STIM EA 15 MIN,$195.20 
97033,OT ELECTRIC CURRENT THERAPY APPL MODALIT,$64.00 
97033,PT IONTOPHORESIS EACH 15 MIN,$64.00 
97034,OT CONTRAST BATH THERAPY APPL MODALITY 1,$42.00 
97034,PT CONTRAST BATH EA 15 MIN,$30.00 
97035,OT ULTRASOUND THERAPY APPL MODALITY 1+ A,$35.00 
97035,PT ULTRASOUND EACH 15 MINS,$170.60 
97110,PT THERAPEUTIC EXERCISE EA 15 MIN,$81.00 
97110,PT THERAPEUTIC EXERCISE EA 15 MIN,$328.00 
97112,PT NEUROMUSCULAR RE-EDUCATION EA 15 MIN,$600.00 
97116,OT GAIT TRAINING THERAPY THER PX 1+ AREA,$72.00 
97116,PT GAIT TRAINING EACH 15 MINS,$371.40 
97124,OT MASSAGE THERAPY THER PX 1+ AREAS EA 1,$65.00 
97124,PT MASSAGE EACH 15 MINS,$65.00 
97139,PT TAPING,$70.00 
97140,MANUAL THERAPY MNL THER TQS 1+ REGION,$500.00 
97140,PT MANUAL THERAPY EA 15 MIN,$500.00 
97140,PT MANUAL THERAPY EA 15 MIN,$500.00 
97530,OT THERAPEUTIC ACTIVITIES THER ACTV DIR,$354.10 
97530,PT THERAPEUTIC ACTIVITY 15 MIN,$354.10 
97530,PT THERAPEUTIC ACTIVITY 15 MIN,$354.10 
97533,OT SENSORY INTEGRATION SENSORY INTEGRATI,$76.00 
97533,PT SENSORY MOTOR INTEGRATION 15MIN,$76.00 
97535,OT SELF CARE HOME MGT EACH 15 MIN,$210.00 
97535,PT SELF CARE HOME MGMT,$449.70 
97535,SELF CARE MNGMENT TRAINING SELF CARE HOM,$77.00 
97542,OT WHEELCHAIR MGT PROPULSION 15 MIN,$180.00 
97542,PT WHEELCHAIR MGT/PROPULSION 15 MIN,$66.00 
97597,DEBRID WITH ACTIVE WOUND CARE <20CM,$844.75 
97598,DEBRID WITH ACTIVE WOUND CARE >20CM,"$2,255.50 "
97602,NON-SELECTIVE DEBRIDEMENT,$844.75 
97605,APPLICATION OF WOUND VAC <50 SQ CM,$844.75 
97606,APPLICATION OF WOUND VAC >50 SQ CM,"$1,554.00 "
97607,NEG PRESSURE WOUND TX < 50 CM,"$1,554.00 "
97608,NEG PRESSURE WOUND TX >50 CM,"$1,554.00 "
97610,MIST ULTRASOUND THERAPY,$844.75 
97750,FUNCTIONAL CAPACITY EVAL 15 MINS,$335.30 
97750,OT PHYSICAL PERFORMANCE TEST PHYSICAL PE,$335.30 
97750,PT FUNCTIONAL CAPACITY W REPORT,$335.30 
97760,ORTHOTIC MANAGEMENT/TRAINING = 15MIN,$386.30 
97763,ORTHOTIC ASSESSMENT = 15MIN,$335.70 
98925,OSTEOPATH MANJ 1-2 REGIONS,$134.15 
98940,CHIRO MANIPULATIVE TREATMENT 1-2 REGIONS,$134.15 
98941,CHIRO MANIPULATIVE TREATMENT 3-4 REGIONS,$134.15 
98942,"CHIRO MANIPULATIVE TREATMENT, 5 REGIONS",$134.15 
98942,"CHIRO MANIPULATIVE TREATMENT, 5 REGIONS",$134.15 
98943,"CHIRO MANIPULATIVE TREATMENT, 1 OR MORE",$134.15 
99001,SPECIMEN HANDLING NOT OFFICE TO LAB,$25.00 
99050,SERVICES PROVIDED AFTER HOURS,$300.00 
99051,SERVICES PROVIDED IN ADD TO BASIC SERVIC,$300.00 
99143,"CONSCIOUS SEDATION, <5, 1ST 30 MIN",$555.00 
99144,MODERATE SEDATION SERVICE FIRST 30 MINS,$555.00 
99151,MODERATE SEDATION SERVICE FIRST 30 MINS,$126.00 
99152,MODERATE SEDATION INT 15 MINS,"$1,147.65 "
99201,"99201 NP.LEVEL 1, BRIEF: 10 MIN","$1,270.10 "
99201,"NP LEVEL 1, BRIEF: 10MIN","$1,270.10 "
99202,"99202 NP.LEVEL 2, LIMITED: 20 MIN","$1,470.10 "
99202,"NP LEVEL 2, LIMITED: 20 MIN","$1,470.10 "
99203,"99203 NP.LEVEL 3, EXPANDED: 30 MIN","$1,663.10 "
99203,"NP LEVEL 3, EXPANDED: 30 MIN","$1,663.10 "
99204,"99204 NP.LEVEL 4, COMPREHENSIVE: 45 MIN","$1,800.00 "
99204,"99204 NP.LEVEL 4, COMPREHENSIVE: 45 MIN",$837.00 
99204,"NP LEVEL 4, COMPREHENSIVE: 45 MIN","$1,800.00 "
99205,"99205 NP.LEVEL 5, COMPREHENSIVE: 60 MIN","$1,936.90 "
99205,"NP LEVEL 5, COMPREHENSIVE: 60 MIN","$1,936.90 "
99211,"99211 EST.LEVEL 1, BRIEF",$109.80 
99211,"EST. LEVEL 1, BRIEF",$109.80 
99212,"99212 EST.LEVEL 2, LIMITED",$223.20 
99212,"EST. LEVEL 2, LIMITED",$223.20 
99213,"99213 EST.LEVEL 3, EXPANDED",$370.80 
99213,"EST. LEVEL 3, EXPANDED",$370.80 
99213,"EST.LEVEL 3, EXPANDED",$370.80 
99214,"99214 EST.LEVEL 4, DETAILED","$1,089.50 "
99214,"99214 EST.LEVEL 4, DETAILED","$1,089.50 "
99214,Established E&M Level 4,"$1,089.50 "
99215,"99215 EST.LEVEL 5, COMPREHENSIVE","$1,300.00 "
99215,Established E&M 40 Minute,"$1,300.00 "
99218,INITIAL OBS CARE,$580.00 
99219,INITIAL HOSPITALCARE OBS - HOSPITALIST,"$1,381.70 "
99219,INITIAL OBS CARE,$792.00 
99220,INITIAL OBS CARE,"$1,086.00 "
99221,INITIAL HOSPITALCARE - HOSPITALIST,$493.00 
99222,INITIAL HOSPITALCARE - HOSPITALIST,"$1,868.90 "
99223,INITIAL HOSPITALCARE - HOSPITALIST,"$2,768.00 "
99225,SUBSEQUENT HOSPITAL CARE OBS-HOSPITALIST,$740.10 
99231,SUBSEQUENT HOSPITAL CARE-HOSPITALIST,$535.10 
99232,SUBSEQUENT HOSPITAL CARE-HOSPITALIST,$990.00 
99233,SUBSEQUENT HOSPITAL CARE-HOSPITALIST,"$1,424.90 "
99234,OBS AD DC SAME DAY,$786.00 
99235,OBS AD DC SAME DAY,$984.00 
99238,HOSPITAL CARE-DISCHARGE DAY-HOSPITALIST,$982.50 
99239,HOSPITAL CARE-DISCHARGE DAY-HOSPITALIST,"$1,449.30 "
99241,CONSULTATION OFFICE/OUTPATIENT NEW/EST,"$1,270.00 "
99241,CONSULTATION OFFICE/OUTPATIENT NEW/EST,"$1,663.10 "
99243,99243; OFFICE CONSULTNEW/EST PATIENT,"$1,270.00 "
99244,99244; OFC CONSULTATION NEW/EST PATIENT,"$1,270.00 "
99245,99245; OFC CONSULT NEW/EST PATIENT,"$1,270.00 "
99281,(DO NOT USE)ER VISIT LV 1 PHYSICIAN FEE,$343.30 
99281,ER VISIT LEVEL 0 FACILITY FEE,$343.30 
99281,ER VISIT LEVEL 0 FACILITY FEE,$343.30 
99281,ER VISIT LEVEL 1,$343.30 
99281,ER VISIT LEVEL 1 FACILITY FEE,$343.30 
99281,ER VISIT LEVEL 1 FACILITY FEE,$343.30 
99282,ER VISIT LEVEL 2,$623.25 
99282,ER VISIT LEVEL 2 FACILITY FEE,$623.25 
99282,ER VISIT LEVEL 2 PHYSICIAN FEE,$623.25 
99283,ER VISIT LEVEL 3 FACILITY FEE,"$1,095.50 "
99283,ER VISIT LEVEL 3 FACILITY FEE,"$1,095.50 "
99284,ER VISIT LEVEL 4,"$1,777.65 "
99284,ER VISIT LEVEL 4 FACILITY FEE,"$1,777.65 "
99285,ER VISIT LEVEL 5,"$2,604.25 "
99285,ER VISIT LEVEL 5 FACILITY FEE,"$2,604.25 "
99291,ER CRITICAL CARE 30-74 MIN FACILITY FEE,"$3,668.15 "
99292,ER CRITICAL CARE EA ADD'L 30 MIN FACILIT,$500.00 
99385,99385 NP. COMPREHENSIVE E/M 18-39,"$1,663.10 "
99386,99386 NP. COMPREHENSIVE E/M 40-64,"$1,663.10 "
99387,99387 NP. COMPREHENSIVE E/M 65+,"$1,663.10 "
99392,99392 NP. COMPREHENSIVE E/M 1-4YR,"$1,663.10 "
99395,99395 EST. COMPREHENSIVE 18-39,$734.00 
99396,99396 EST. COMPREHENSIVE 40-64,$734.00 
99396,99397 EST. COMPREHENSIVE 65+,$734.00 
99420,ADMIN AND INTERP OF HEALTH RISK SCREEN,$300.00 
4538033,COLONOSCOPY WITH BIOPSY MOD 33,"$7,895.50 "
6305759,SPINAL DECOMPRESSION ADDTL,"$10,154.00 "
6307659,DISCETOMY ANTERIOR CREVICAL ADDTL,"$7,886.00 "
6307859,DISCETOMY ANTERIOR DECOMP ADDTL,"$4,979.00 "
8004891,CL BMP TOTAL,$81.00 
8006191,CL LIPID,$129.00 
9073251,MENINGOCOCCAL 0.5ML,$409.75 
9073251,PNEUMOCOCCAL VACCINE POLYVALENT 0.5ML,$409.75 
9073251,Prevnar 13 PFS 0.5ML,$913.15 
9464076,AIRWAY INHALATION TREATMENT SUB.,$823.15 
9711059,PT THERAPEUTIC EXERCISE EA 15 MIN,$328.00 
9928125,ER VISIT LEVEL 1 FACILITY FEE + MOD 25,$343.30 
9928225,ER VISIT LEVEL 2 + MOD 25,$623.25 
9928325,ER VISIT LEVEL 3 FACILITY FEE + MOD 25,"$1,095.50 "
9928425,ER VISIT LEVEL 4 FACILITY FEE + MOD 25,"$1,777.65 "
9928525,ER VISIT LEVEL 5 FACILITY FEE + MOD 25,"$2,604.25 "
9929125,ER CRITICAL CARE 30-74 MIN PHYS + 25 MOD,"$3,668.15 "
9929225,ER CRITICAL CARE EA ADDL 30 MIN + 25 MOD,$568.80 
0358T,BIA WHOLE BODY,$159.00 
2000F,BLOOD PRESSURE MEASURE BLD PRESS MEASD,$35.00 
64479LT,INJ ANESTHETIC W FLUORO LUMBAR RT,"$3,360.90 "
64479RT,INJ ANESTH STERIOD CERV SINGLE FLOURO RT,"$3,360.90 "
64483LT,INJ ANESTHETIC W FLUORO CERVICAL THOR LT,"$3,360.90 "
64483RT,INJ ANESTHETIC STEROID LUMBAR SACRALRT,"$3,360.90 "
64718RT,NEUROPLASTY ULNAR NERVE ELBOW RT,"$8,052.50 "
70030RT,XR ORBIT RT FOR FOREIGN BODY,$310.60 
70120RT,XR MASTOIDS RT <3 VIEWS PER SIDE,$572.30 
70130RT,XR MASTOIDS 3 VIEWS BILAT,$572.30 
70134RT,XR MIDDLE EAR RT COMPLETE,"$1,161.55 "
70160RT,XR NASAL BONES RT 3 VIEWS,$310.60 
70190RT,XR ORBIT RT 3 VIEWS,$310.60 
70200RT,XR EYE SOCKETS ORBITS MIN 4 VIEWS COMPLE,$572.30 
70210TC,XR SINUS PARANASAL LESS 3 VIEWS,$310.60 
70328RT,XR JAW RT JOINT UNILATERAL OPEN & CLOSED,$310.60 
70332RT,XR TMJ RT JAW JOINT,"$1,161.55 "
70336TC,MRI TMJ LT UNILATERAL,"$1,161.50 "
70336TC,MRI TMJ RT UNILATERAL,"$1,161.55 "
70450TC,CT BRAIN WO CONTRAST,$572.30 
70460TC,CT BRAIN W CONTRAST,"$1,263.70 "
70470TC,CT BRAIN WO & W CONTRAST,"$1,263.70 "
70480TC,CT ORBIT SELLA FOSSA WO CONTRAST,$572.30 
70481TC,CT ORBIT SELLA FOSSA W CONTRAST,"$1,263.70 "
70482TC,CT ORBIT SELLA FOSSA WO & W CONTRAST,"$1,263.70 "
70486TC,CT FACIAL BONES WO CON,$572.30 
70487TC,CT FACIAL BONES W CON,"$1,263.70 "
70488TC,CT FACIAL BONES WO & W CONTRAST,"$1,263.70 "
70490TC,CT NECK WO CONTRAST,$572.30 
70491TC,CT NECK W CONTRAST,"$1,263.70 "
70492TC,CT NECK W & WO CONTRAST,"$1,263.70 "
70496TC,CTA HEAD WO & W CONTRAST INCLUDING POST,"$1,263.70 "
70498TC,CTA NECK WO & W CONTRAST,"$1,263.70 "
70540TC,MRI ORBIT FACE NECK WO CONTRAST,"$1,161.55 "
70542TC,MRI ORBIT FACE NECK W CONTRAST,"$2,281.70 "
70543TC,MRI ORBIT FACE NECK WO & W CONTRAST,"$2,281.70 "
70543TC,Mri orbt/fac/nck w/o &w/dye,"$2,281.70 "
70544TC,MRA HEAD WO CONTRAST,"$1,161.55 "
70545TC,MRA HEAD W CONTRAST,"$1,263.70 "
70546TC,MRA HEAD WO & W CONTRAST,"$2,281.70 "
70547TC,MRA NECK WO CONRAST,"$1,161.55 "
70548TC,MRA NECK W CONTRAST,"$1,263.70 "
70549TC,MRA NECK WO & W CONTRAST,"$2,281.70 "
70551TC,MRI BRAIN WO CONTRAST,"$1,161.55 "
70552TC,MRI BRAIN W CONTRAST,"$1,263.70 "
70553TC,MRI Brain with w/wo,"$2,281.70 "
70554TC,MRI BRAIN FUNCTIONAL NOT REQ ADMIN OF NU,"$1,161.55 "
70555TC,MRI BRAIN FUNCTIONAL REQ ADMIN OF NUERO,"$1,161.55 "
70557TC,MRI BRAIN FUNCTIONAL DURING INTRACRANIAL,"$1,161.55 "
70559TC,MRI BRAIN FUNCTIONAL DURING INTRACRANIAL,"$1,263.70 "
71045TC,XR CHEST 1V (PORTABLE),$310.60 
71045TC,XR CHEST 1V (PORTABLE),$310.60 
71045TC,XR CHEST STEREO FRONTAL,$310.60 
71047TC,XR CHEST 2V + LORDOTIC,$310.60 
71048TC,XR CHEST 2V + OBLIQUES,$572.30 
71100LT,XR RIBS LT UNILATERAL 2 VIEWS,$310.60 
71100RT,XR RIBS RT UNILATERAL 2 VIEWS,$310.60 
71101LT,XR RIBS LT 3 VIEWS + PA CXR,$572.30 
71101RT,XR RIBS RT 3 VIEWS + PA CXR,$572.30 
71130RT,XR STERNOCLAVICULAR JOINTS 3 VIEWS,$310.60 
71250TC,CT CHEST WO CONTRAST,$572.30 
71260TC,CT CHEST W CONTRAST,"$1,263.70 "
71270TC,CT CHEST WO & W CONTRAST,"$1,263.70 "
71275TC,CTA CHEST WO & W CONTRAST,"$1,263.70 "
71550TC,MRI CHEST WALL,"$1,161.55 "
71550TC,MRI CHEST WO CONTRAST,"$1,161.55 "
71551TC,MRI CHEST W CONTRAST,"$3,402.15 "
71552TC,MRI Chest WALL W/WO CONTRAST,"$2,281.70 "
71552TC,MRI CHEST WO & W CONTRAST,"$2,281.70 "
71555TC,MRA CHEST WO & W CONTRAST,"$2,304.00 "
72040TC,XR SPINE CERVICAL 3 VIEWS,$310.60 
72080TC,XR SPINE THORACOLUMBAR 2 VIEWS,$310.60 
72125TC,CT CERVICAL SPINE WO CONTRAST,$572.30 
72126TC,CT CERVICAL SPINE W CONTRAST,"$2,281.70 "
72127TC,CT CERVICAL SPINE WO & W CONTRAST,"$1,263.70 "
72128TC,CT THORACIC SPINE WO CONTRAST,$572.30 
72129TC,CT THORACIC SPINE W CONTRAST,"$1,263.70 "
72130TC,CT THORACIC SPINE WO & W CONTRAST,"$1,263.70 "
72131TC,CT LUMBAR SPINE WO CONTRAST,$572.30 
72132TC,CT LUMBAR SPINE W CONTRAST,"$2,281.70 "
72133TC,CT LUMBAR SPINE WO & W CONTRAST,"$1,263.70 "
72141TC,MRI CERVICAL SPINE WO CONTRAST,"$1,161.55 "
72142TC,MRI CERVICAL SPINE W CONTRAST,"$2,281.70 "
72146TC,MRI THORACIC SPINE WO CONTRAST,"$1,161.55 "
72147TC,MRI THORACIC SPINE W CONTRAST,"$2,281.70 "
72148TC,MRI LUMBAR SPINE WO CONTRAST,"$1,161.50 "
72149TC,MRI LUMBAR SPINE W CONTRAST,"$2,281.70 "
72156TC,MRI CERVICAL SPINE WO & W CONTRAST,"$2,281.70 "
72157TC,MRI THORACIC WO & W CONTRAST,"$2,281.70 "
72158TC,MRI LUMBAR SPINE WO & W CONTRAST,"$2,281.70 "
72159TC,MRA SPINAL CANAL CONTENTS WO & W CONTRAS,"$2,376.00 "
72191TC,CTA PELVIS WO & W CONTRAST,"$1,263.70 "
72192TC,CT PELVIS WO CONTRAST,$572.30 
72194TC,CT PELVIS WO & W CONTRAST,"$1,263.70 "
72195TC,MRI PELVIS WO CONTRAST,"$1,161.55 "
72196TC,MRI PELVIS W CONTRAST,"$2,281.70 "
72197TC,MRI PELVIS W/WO,"$2,281.70 "
72198TC,MRA PELVIS WO & W CONTRAST,"$2,334.00 "
72200RT,XR SACROILIAC RT JOINTS < 3 VIEWS,$572.30 
72202RT,XR SACROILIAC LT JOINTS > 3 VIEWS,$572.30 
73000RT,XR CLAVICLE RT COMPLETE,$310.60 
73010RT,XR SCAPULA RT,$572.30 
73020RT,XR SHOULDER RT 1 VIEW,$310.60 
73030LT,XR SHOULDER LT MIN 2 VIEWS,$310.60 
73030RT,XR SHOULDER RT MIN 2 VIEWS,$949.80 
73030TC,XR SHOULDER LT MIN 2 VIEWS,$310.60 
73030TCRT,XR SHOULDER RT MIN 2 VIEWS,$310.60 
73040RT,XR SHOULDER RT ARTHROGRAPHY,"$2,281.70 "
73060RT,XR HUMERUS RT 2 VIEWS,$310.60 
73070LT,XR ELBOW LT 2 VIEWS,$310.60 
73070RT,XR ELBOW RT 2 VIEWS,$310.60 
73080RT,XR ELBOW RT MIN 3 VIEWS,$310.60 
73085RT,XR ELBOW RT ARTHROGRAPHY,"$2,281.70 "
73090LT,XR FOREARM LT 2 VIEWS,$310.60 
73090RT,XR FOREARM RT 2 VIEWS,$310.60 
73090RT,XR FOREARM RT 2 VIEWS,$310.60 
73100LT,XR WRIST LT 2 VIEWS,$310.60 
73100RT,XR WRIST LT 2 VIEWS,$310.60 
73100RT,XR WRIST RT 2 VIEWS,$310.60 
73110LT,XR WRIST LT 3 VIEWS,$310.60 
73110RT,XR WRIST LT 3 VIEWS,$310.60 
73110RT,XR WRIST RT 3 VIEWS,$310.60 
73115LT,XR WRIST LT ARTHROGRAPHY,"$1,263.70 "
73115RT,XR WRIST RT ARTHROGRAPHY,"$1,263.70 "
73120LT,XR HAND LT 2 VIEWS,$572.30 
73120RT,XR HAND LT 2 VIEWS,$572.30 
73120RT,XR HAND RT 2 VIEWS,$572.30 
73130LT,XR HAND LT 3 VIEWS,$310.60 
73130RT,XR HAND RT 3 VIEWS,$310.60 
73140RT,XR FINGER RT 3 VIEWS,$310.60 
73200TCLT,CT UPPER LT EXTREMITY WO CONTRAST,$572.30 
73200TCRT,CT UPPER RT EXTREMITY WO CONTRAST,$572.30 
73201TCLT,CT UPPER LT EXTREMITY W CONTRAST,"$1,263.70 "
73201TCRT,CT UPPER RT EXTREMITY W CONTRAST,"$1,263.70 "
73202TCLT,CT UPPER LT EXTREMITY WO & W CONTRAST,"$1,263.70 "
73202TCRT,CT UPPER RT EXTREMITY WO & W CONTRAST,"$1,263.70 "
73206TCLT,CTA UPPER EXTREMITY LT WO & W,"$1,263.70 "
73206TCRT,CTA UPPER EXTREMITY RT WO & W,"$1,263.70 "
73218TC,MRI EXT UPPER NON JOINT WO CONTRAST,"$1,161.55 "
73218TC,MRI RIGHT UPPER EXT NON JOINT  WO,"$1,161.55 "
73219TC,MRI EXT UPPER NON JOINT W CONTRAST,"$2,281.70 "
73219TC,MRI RIGHT UPPER EXT NON JOINT W,"$2,281.70 "
73220TC,MRI EXT UPPER NON JOINT WO & W CONTRAST,"$2,281.70 "
73220TC,MRI EXT UPPER NON JOINT WO & W CONTRAST,"$2,281.70 "
73221TC,MRI LEFT ELBOW,"$1,161.55 "
73221TC,MRI LEFT SHOULDER,"$1,161.55 "
73221TC,MRI LEFT SHOULDER,"$1,161.55 "
73221TC,MRI LEFT UPPER JOINT WO,"$1,161.55 "
73221TC,MRI LEFT WRIST,"$1,161.55 "
73221TC,MRI RIGHT ELBOW,"$1,161.55 "
73221TC,MRI RIGHT SHOULDER,"$1,161.55 "
73221TC,MRI RIGHT UPPER EXT JOINT WO,"$1,161.55 "
73221TC,MRI RIGHT WRIST WO,"$1,161.55 "
73222TC,MRI RIGHT UPPER EXT JOINT W,"$3,402.15 "
73222TC,MRI RIGHT UPPER EXT W,"$3,402.15 "
73223TC,MRI EXT UPPER JOINT WO & W CON,"$2,281.70 "
73223TC,MRI RIGHT UPPER EXT JOINT W/WO,"$2,281.70 "
73223TC,MRI RIGHT UPPER EXT JOINT W/WO CONTRAST,"$2,281.70 "
73225TC,MRA UPPER EXREMITY LT WO & W CONTRAST,"$2,400.00 "
73225TC,MRA UPPER EXTREMITY RT WO & W CONTRAST,"$2,400.00 "
73501RT,XR HIP RT UNILATERAL 1 VIEW,$310.60 
73502TC,XR HIP & PELVIS CHILD 2 VIEWS,$310.60 
73502TC,XR HIP 2 VIEWS,$310.60 
73502TCLT,XR HIP LT 2 VIEWS,$310.60 
73502TCRT,XR HIP & PELVIS CHILD OR INFANT MIN 2 VI,$310.60 
73502TCRT,XR HIP RT 2 VIEWS,$310.60 
73552RT,XR FEMUR RT 2 VIEWS,$310.60 
73560TC,XR KNEE LT 1 OR 2 VIEWS,$310.60 
73560TCRT,XR KNEE RT 1 OR 2 VIEWS,$310.60 
73562RT,XR KNEE RT 3 VIEWS,$949.80 
73562RT,XR KNEE RT 3 VIEWS,$310.60 
73564RT,XR KNEE RT 4 VIEWS,$572.30 
73580RT,XR KNEE RT ARTHROGRAPHY,"$2,281.70 "
73590RT,XR TIB/FIB RT 2 VIEWS,$310.60 
73592RT,XR LOWER EXTREMITY RT INFANT MIN 2 VIEWS,$310.60 
73592RT,XR LOWER RT EXT INFANT MIN 2 VIEWS,$310.60 
73600TC,XR ANKLE LT 2 VIEWS,$310.60 
73600TCRT,XR ANKLE RT 2 VIEWS,$310.60 
73610RT,XR ANKLE RT 3 VIEWS,$310.60 
73610RT,XR ANKLE RT 3 VIEWS,$310.60 
73610RT,XR ANKLE RT 3 VIEWS,$310.60 
73615RT,XR ANKLE RT ARTHROGRAPHY,"$2,281.70 "
73620LT,XR FOOT LT 2 VIEWS,$310.60 
73620TC,XR FOOT LT 2 VIEWS,$310.60 
73620TCRT,XR FOOT RT 2 VIEWS,$310.60 
73630LT,XR FOOT LT 3 VIEWS,$310.60 
73630RT,XR FOOT RT 3 VIEWS,$310.60 
73630RT,XR FOOT RT 3 VIEWS,$310.60 
73650RT,XR HEEL RT 2 VIEWS,$310.60 
73660RT,XR TOE RT 3 VIEWS,$310.60 
73700TCLT,CT LOWER LT EXTREMITY WO CONTRAST,$572.30 
73700TCRT,CT LOWER RT EXTREMITY WO CONTRAST,$572.30 
73701TCLT,CT LOWER LT EXTREMITY W CON,"$1,263.70 "
73701TCRT,CT LOWER RT EXTREMITY W CONTRAST,"$1,263.70 "
73702TCLT,CT LOWER LT EXT WO & W CON,"$1,263.70 "
73702TCRT,CT LOWER RT EXTREMITY WO & W CONTRAST,"$1,263.70 "
73706TCLT,CTA LOWER EXTREMITY LT WO & W CONTRAST,"$1,263.70 "
73706TCRT,CTA LOWER EXTREMITY RT WO & W CONTRAST,"$1,263.70 "
73718TC,MRI LEFT FOOT,"$1,161.55 "
73718TC,MRI RIGHT FOOT,"$1,161.55 "
73718TC,MRI Right Lower Ext non Joint,"$1,161.55 "
73718TC,MRI RIGHT LOWER EXT NON-JOINT,"$1,161.55 "
73719TC,MRI EXT LOWER NON JOINT W CON,"$1,263.70 "
73719TC,MRI RT EXT LOWER NON JOINT W CONTRAST,"$1,263.70 "
73720TC,MRI LEFT LOWER EXT NON JOINT W/WO,"$2,281.70 "
73720TC,MRI LEFT TOE  W/WO,"$2,281.70 "
73720TC,MRI LEFT TOE W/WO,"$2,281.70 "
73720TC,MRI RIGHT LOWER EXT NON JOINT W/WO,"$2,281.70 "
73720TC,MRI RIGHT TOE  W/WO,"$2,281.70 "
73721LT,MRI LEFT HIP,"$2,863.00 "
73721TC,MRI LEFT ANKLE,"$1,161.55 "
73721TC,MRI LEFT KNEE,"$1,161.55 "
73721TC,MRI LEFT LOWER EXT JOINT,"$1,161.55 "
73721TC,MRI LEFT TOE,"$1,161.55 "
73721TC,MRI RIGHT ANKLE,"$1,161.55 "
73721TC,MRI RIGHT HIP,"$1,161.55 "
73721TC,MRI RIGHT KNEE,"$1,161.55 "
73721TC,MRI RIGHT LOWER EXT JOINT,"$1,161.55 "
73721TC,MRI RIGHT TOE,"$1,161.55 "
73721TC,MRI RT KNEE,"$1,161.55 "
73722TC,MRI EXT LOWER JOINT W CONTRAST,"$3,402.15 "
73722TC,MRI RIGHT LOWER EXT JOINT W CONTRAST,"$3,402.15 "
73723TC,MRI LEFT LOWER EXT JOINT WO,"$2,281.70 "
73723TC,MRI RIGHT LOWER EXT RT WO & W CONTRAST,"$2,281.70 "
